Site Name ,6004-201605
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,6004


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

2002,12/06/2023 , 21:30:00,8,8
2003,12/06/2023 , 21:45:00,1,1
2004,12/06/2023 , 22:00:00,0,0
2005,12/06/2023 , 22:15:00,0,0
2006,12/06/2023 , 22:30:00,0,0
2007,12/06/2023 , 22:45:00,0,0
2008,12/06/2023 , 23:00:00,0,0
2009,12/06/2023 , 23:15:00,0,0
2010,12/06/2023 , 23:30:00,0,0
2011,12/06/2023 , 23:45:00,0,0
2012,12/06/2023 , 24:00:00,0,0
2013,13/06/2023 , 00:15:00,0,0
2014,13/06/2023 , 00:30:00,0,0
2015,13/06/2023 , 00:45:00,0,0
2016,13/06/2023 , 01:00:00,0,0
2017,13/06/2023 , 01:15:00,0,0
2018,13/06/2023 , 01:30:00,0,0
2019,13/06/2023 , 01:45:00,0,0
2020,13/06/2023 , 02:00:00,0,0
2021,13/06/2023 , 02:15:00,0,0
2022,13/06/2023 , 02:30:00,0,0
2023,13/06/2023 , 02:45:00,0,0
2024,13/06/2023 , 03:00:00,0,0
2025,13/06/2023 , 03:15:00,0,0
2026,13/06/2023 , 03:30:00,0,0
2027,13/06/2023 , 03:45:00,0,0
2028,13/06/2023 , 04:00:00,0,0
2029,13/06/2023 , 04:15:00,0,0
2030,13/06/2023 , 04:30:00,0,0
2031,13/06/2023 , 04:45:00,0,0
2032,13/06/2023 , 05:00:00,4,4
2033,13/06/2023 , 05:15:00,22,22
2034,13/06/2023 , 05:30:00,76,76
2035,13/06/2023 , 05:45:00,159,159
2036,13/06/2023 , 06:00:00,291,291
2037,13/06/2023 , 06:15:00,392,392
2038,13/06/2023 , 06:30:00,584,584
2039,13/06/2023 , 06:45:00,903,903
2040,13/06/2023 , 07:00:00,629,629
2041,13/06/2023 , 07:15:00,726,726
2042,13/06/2023 , 07:30:00,1492,1492
2043,13/06/2023 , 07:45:00,2275,2275
2044,13/06/2023 , 08:00:00,2139,2139
2045,13/06/2023 , 08:15:00,1874,1874
2046,13/06/2023 , 08:30:00,2025,2025
2047,13/06/2023 , 08:45:00,2220,2220
2048,13/06/2023 , 09:00:00,2371,2371
2049,13/06/2023 , 09:15:00,2592,2592
2050,13/06/2023 , 09:30:00,2327,2327
2051,13/06/2023 , 09:45:00,1938,1938
2052,13/06/2023 , 10:00:00,2393,2393
2053,13/06/2023 , 10:15:00,2597,2597
2054,13/06/2023 , 10:30:00,3374,3374
2055,13/06/2023 , 10:45:00,3942,3942
2056,13/06/2023 , 11:00:00,5507,5507
2057,13/06/2023 , 11:15:00,4341,4341
2058,13/06/2023 , 11:30:00,4207,4207
2059,13/06/2023 , 11:45:00,4630,4630
2060,13/06/2023 , 12:00:00,6070,6070
2061,13/06/2023 , 12:15:00,4073,4073
2062,13/06/2023 , 12:30:00,6130,6130
2063,13/06/2023 , 12:45:00,6613,6613
2064,13/06/2023 , 13:00:00,5166,5166
2065,13/06/2023 , 13:15:00,2683,2683
2066,13/06/2023 , 13:30:00,2569,2569
2067,13/06/2023 , 13:45:00,2603,2603
2068,13/06/2023 , 14:00:00,3104,3104
2069,13/06/2023 , 14:15:00,4186,4186
2070,13/06/2023 , 14:30:00,3912,3912
2071,13/06/2023 , 14:45:00,5133,5133
2072,13/06/2023 , 15:00:00,5539,5539
2073,13/06/2023 , 15:15:00,5237,5237
2074,13/06/2023 , 15:30:00,5090,5090
2075,13/06/2023 , 15:45:00,4836,4836
2076,13/06/2023 , 16:00:00,4566,4566
2077,13/06/2023 , 16:15:00,4228,4228
2078,13/06/2023 , 16:30:00,3841,3841
2079,13/06/2023 , 16:45:00,3596,3596
2080,13/06/2023 , 17:00:00,3304,3304
2081,13/06/2023 , 17:15:00,3032,3032
2082,13/06/2023 , 17:30:00,2789,2789
2083,13/06/2023 , 17:45:00,2545,2545
2084,13/06/2023 , 18:00:00,2294,2294
2085,13/06/2023 , 18:15:00,2056,2056
2086,13/06/2023 , 18:30:00,1810,1810
2087,13/06/2023 , 18:45:00,1616,1616
2088,13/06/2023 , 19:00:00,1310,1310
2089,13/06/2023 , 19:15:00,1085,1085
2090,13/06/2023 , 19:30:00,858,858
2091,13/06/2023 , 19:45:00,666,666
2092,13/06/2023 , 20:00:00,505,505
2093,13/06/2023 , 20:15:00,349,349
2094,13/06/2023 , 20:30:00,250,250
2095,13/06/2023 , 20:45:00,172,172
2096,13/06/2023 , 21:00:00,84,84
2097,13/06/2023 , 21:15:00,33,33
2098,13/06/2023 , 21:30:00,8,8
2099,13/06/2023 , 21:45:00,2,2
2100,13/06/2023 , 22:00:00,0,0
2101,13/06/2023 , 22:15:00,0,0
2102,13/06/2023 , 22:30:00,0,0
2103,13/06/2023 , 22:45:00,0,0
2104,13/06/2023 , 23:00:00,0,0
2105,13/06/2023 , 23:15:00,0,0
2106,13/06/2023 , 23:30:00,0,0
2107,13/06/2023 , 23:45:00,0,0
2108,13/06/2023 , 24:00:00,0,0
2109,14/06/2023 , 00:15:00,0,0
2110,14/06/2023 , 00:30:00,0,0
2111,14/06/2023 , 00:45:00,0,0
2112,14/06/2023 , 01:00:00,0,0
2113,14/06/2023 , 01:15:00,0,0
2114,14/06/2023 , 01:30:00,0,0
2115,14/06/2023 , 01:45:00,0,0
2116,14/06/2023 , 02:00:00,0,0
2117,14/06/2023 , 02:15:00,0,0
2118,14/06/2023 , 02:30:00,0,0
2119,14/06/2023 , 02:45:00,0,0
2120,14/06/2023 , 03:00:00,0,0
2121,14/06/2023 , 03:15:00,0,0
2122,14/06/2023 , 03:30:00,0,0
2123,14/06/2023 , 03:45:00,0,0
2124,14/06/2023 , 04:00:00,0,0
2125,14/06/2023 , 04:15:00,0,0
2126,14/06/2023 , 04:30:00,0,0
2127,14/06/2023 , 04:45:00,0,0
2128,14/06/2023 , 05:00:00,2,2
2129,14/06/2023 , 05:15:00,15,15
2130,14/06/2023 , 05:30:00,51,51
2131,14/06/2023 , 05:45:00,111,111
2132,14/06/2023 , 06:00:00,167,167
2133,14/06/2023 , 06:15:00,187,187
2134,14/06/2023 , 06:30:00,268,268
2135,14/06/2023 , 06:45:00,342,342
2136,14/06/2023 , 07:00:00,439,439
2137,14/06/2023 , 07:15:00,770,770
2138,14/06/2023 , 07:30:00,1117,1117
2139,14/06/2023 , 07:45:00,1443,1443
2140,14/06/2023 , 08:00:00,1638,1638
2141,14/06/2023 , 08:15:00,2030,2030
2142,14/06/2023 , 08:30:00,2201,2201
2143,14/06/2023 , 08:45:00,2518,2518
2144,14/06/2023 , 09:00:00,2456,2456
2145,14/06/2023 , 09:15:00,5104,5104
2146,14/06/2023 , 09:30:00,5075,5075
2147,14/06/2023 , 09:45:00,5906,5906
2148,14/06/2023 , 10:00:00,5578,5578
2149,14/06/2023 , 10:15:00,6086,6086
2150,14/06/2023 , 10:30:00,6333,6333
2151,14/06/2023 , 10:45:00,6440,6440
2152,14/06/2023 , 11:00:00,6818,6818
2153,14/06/2023 , 11:15:00,7041,7041
2154,14/06/2023 , 11:30:00,7212,7212
2155,14/06/2023 , 11:45:00,6939,6939
2156,14/06/2023 , 12:00:00,6900,6900
2157,14/06/2023 , 12:15:00,7278,7278
2158,14/06/2023 , 12:30:00,6383,6383
2159,14/06/2023 , 12:45:00,5450,5450
2160,14/06/2023 , 13:00:00,6429,6429
2161,14/06/2023 , 13:15:00,6161,6161
2162,14/06/2023 , 13:30:00,6649,6649
2163,14/06/2023 , 13:45:00,6378,6378
2164,14/06/2023 , 14:00:00,6011,6011
2165,14/06/2023 , 14:15:00,5711,5711
2166,14/06/2023 , 14:30:00,5438,5438
2167,14/06/2023 , 14:45:00,5257,5257
2168,14/06/2023 , 15:00:00,5077,5077
2169,14/06/2023 , 15:15:00,4804,4804
2170,14/06/2023 , 15:30:00,4397,4397
2171,14/06/2023 , 15:45:00,4180,4180
2172,14/06/2023 , 16:00:00,3949,3949
2173,14/06/2023 , 16:15:00,3738,3738
2174,14/06/2023 , 16:30:00,3495,3495
2175,14/06/2023 , 16:45:00,3195,3195
2176,14/06/2023 , 17:00:00,2915,2915
2177,14/06/2023 , 17:15:00,2642,2642
2178,14/06/2023 , 17:30:00,2400,2400
2179,14/06/2023 , 17:45:00,2173,2173
2180,14/06/2023 , 18:00:00,1955,1955
2181,14/06/2023 , 18:15:00,1730,1730
2182,14/06/2023 , 18:30:00,1539,1539
2183,14/06/2023 , 18:45:00,1325,1325
2184,14/06/2023 , 19:00:00,1142,1142
2185,14/06/2023 , 19:15:00,949,949
2186,14/06/2023 , 19:30:00,658,658
2187,14/06/2023 , 19:45:00,604,604
2188,14/06/2023 , 20:00:00,431,431
2189,14/06/2023 , 20:15:00,276,276
2190,14/06/2023 , 20:30:00,157,157
2191,14/06/2023 , 20:45:00,105,105
2192,14/06/2023 , 21:00:00,62,62
2193,14/06/2023 , 21:15:00,20,20
2194,14/06/2023 , 21:30:00,4,4
2195,14/06/2023 , 21:45:00,1,1
2196,14/06/2023 , 22:00:00,0,0
2197,14/06/2023 , 22:15:00,0,0
2198,14/06/2023 , 22:30:00,0,0
2199,14/06/2023 , 22:45:00,0,0
2200,14/06/2023 , 23:00:00,0,0
2201,14/06/2023 , 23:15:00,0,0
2202,14/06/2023 , 23:30:00,0,0
2203,14/06/2023 , 23:45:00,0,0
2204,14/06/2023 , 24:00:00,0,0
2205,15/06/2023 , 00:15:00,0,0
2206,15/06/2023 , 00:30:00,0,0
2207,15/06/2023 , 00:45:00,0,0
2208,15/06/2023 , 01:00:00,0,0
2209,15/06/2023 , 01:15:00,0,0
2210,15/06/2023 , 01:30:00,0,0
2211,15/06/2023 , 01:45:00,0,0
2212,15/06/2023 , 02:00:00,0,0
2213,15/06/2023 , 02:15:00,0,0
2214,15/06/2023 , 02:30:00,0,0
2215,15/06/2023 , 02:45:00,0,0
2216,15/06/2023 , 03:00:00,0,0
2217,15/06/2023 , 03:15:00,0,0
2218,15/06/2023 , 03:30:00,0,0
2219,15/06/2023 , 03:45:00,0,0
2220,15/06/2023 , 04:00:00,0,0
2221,15/06/2023 , 04:15:00,0,0
2222,15/06/2023 , 04:30:00,0,0
2223,15/06/2023 , 04:45:00,0,0
2224,15/06/2023 , 05:00:00,6,6
2225,15/06/2023 , 05:15:00,26,26
2226,15/06/2023 , 05:30:00,73,73
2227,15/06/2023 , 05:45:00,165,165
2228,15/06/2023 , 06:00:00,260,260
2229,15/06/2023 , 06:15:00,375,375
2230,15/06/2023 , 06:30:00,475,475
2231,15/06/2023 , 06:45:00,711,711
2232,15/06/2023 , 07:00:00,1012,1012
2233,15/06/2023 , 07:15:00,1304,1304
2234,15/06/2023 , 07:30:00,1947,1947
2235,15/06/2023 , 07:45:00,2291,2291
2236,15/06/2023 , 08:00:00,2915,2915
2237,15/06/2023 , 08:15:00,3328,3328
2238,15/06/2023 , 08:30:00,4108,4108
2239,15/06/2023 , 08:45:00,5168,5168
2240,15/06/2023 , 09:00:00,4197,4197
2241,15/06/2023 , 09:15:00,4734,4734
2242,15/06/2023 , 09:30:00,4701,4701
2243,15/06/2023 , 09:45:00,5848,5848
2244,15/06/2023 , 10:00:00,6508,6508
2245,15/06/2023 , 10:15:00,6900,6900
2246,15/06/2023 , 10:30:00,7228,7228
2247,15/06/2023 , 10:45:00,7393,7393
2248,15/06/2023 , 11:00:00,7448,7448
2249,15/06/2023 , 11:15:00,7565,7565
2250,15/06/2023 , 11:30:00,7713,7713
2251,15/06/2023 , 11:45:00,7817,7817
2252,15/06/2023 , 12:00:00,7654,7654
2253,15/06/2023 , 12:15:00,7622,7622
2254,15/06/2023 , 12:30:00,5878,5878
2255,15/06/2023 , 12:45:00,6240,6240
2256,15/06/2023 , 13:00:00,7004,7004
2257,15/06/2023 , 13:15:00,6711,6711
2258,15/06/2023 , 13:30:00,6892,6892
2259,15/06/2023 , 13:45:00,6984,6984
2260,15/06/2023 , 14:00:00,6526,6526
2261,15/06/2023 , 14:15:00,6339,6339
2262,15/06/2023 , 14:30:00,6249,6249
2263,15/06/2023 , 14:45:00,5827,5827
2264,15/06/2023 , 15:00:00,5410,5410
2265,15/06/2023 , 15:15:00,5150,5150
2266,15/06/2023 , 15:30:00,4791,4791
2267,15/06/2023 , 15:45:00,4072,4072
2268,15/06/2023 , 16:00:00,3611,3611
2269,15/06/2023 , 16:15:00,3645,3645
2270,15/06/2023 , 16:30:00,3272,3272
2271,15/06/2023 , 16:45:00,2767,2767
2272,15/06/2023 , 17:00:00,1827,1827
2273,15/06/2023 , 17:15:00,2104,2104
2274,15/06/2023 , 17:30:00,2934,2934
2275,15/06/2023 , 17:45:00,1538,1538
2276,15/06/2023 , 18:00:00,1459,1459
2277,15/06/2023 , 18:15:00,976,976
2278,15/06/2023 , 18:30:00,1041,1041
2279,15/06/2023 , 18:45:00,982,982
2280,15/06/2023 , 19:00:00,778,778
2281,15/06/2023 , 19:15:00,605,605
2282,15/06/2023 , 19:30:00,349,349
2283,15/06/2023 , 19:45:00,242,242
2284,15/06/2023 , 20:00:00,179,179
2285,15/06/2023 , 20:15:00,129,129
2286,15/06/2023 , 20:30:00,87,87
2287,15/06/2023 , 20:45:00,60,60
2288,15/06/2023 , 21:00:00,28,28
2289,15/06/2023 , 21:15:00,9,9
2290,15/06/2023 , 21:30:00,4,4
2291,15/06/2023 , 21:45:00,0,0
2292,15/06/2023 , 22:00:00,0,0
2293,15/06/2023 , 22:15:00,0,0
2294,15/06/2023 , 22:30:00,0,0
2295,15/06/2023 , 22:45:00,0,0
2296,15/06/2023 , 23:00:00,0,0
2297,15/06/2023 , 23:15:00,0,0
2298,15/06/2023 , 23:30:00,0,0
2299,15/06/2023 , 23:45:00,0,0
2300,15/06/2023 , 24:00:00,0,0
2301,16/06/2023 , 00:15:00,0,0
2302,16/06/2023 , 00:30:00,0,0
2303,16/06/2023 , 00:45:00,0,0
2304,16/06/2023 , 01:00:00,0,0
2305,16/06/2023 , 01:15:00,0,0
2306,16/06/2023 , 01:30:00,0,0
2307,16/06/2023 , 01:45:00,0,0
2308,16/06/2023 , 02:00:00,0,0
2309,16/06/2023 , 02:15:00,0,0
2310,16/06/2023 , 02:30:00,0,0
2311,16/06/2023 , 02:45:00,0,0
2312,16/06/2023 , 03:00:00,0,0
2313,16/06/2023 , 03:15:00,0,0
2314,16/06/2023 , 03:30:00,0,0
2315,16/06/2023 , 03:45:00,0,0
2316,16/06/2023 , 04:00:00,0,0
2317,16/06/2023 , 04:15:00,0,0
2318,16/06/2023 , 04:30:00,0,0
2319,16/06/2023 , 04:45:00,0,0
2320,16/06/2023 , 05:00:00,2,2
2321,16/06/2023 , 05:15:00,9,9
2322,16/06/2023 , 05:30:00,35,35
2323,16/06/2023 , 05:45:00,60,60
2324,16/06/2023 , 06:00:00,72,72
2325,16/06/2023 , 06:15:00,90,90
2326,16/06/2023 , 06:30:00,125,125
2327,16/06/2023 , 06:45:00,189,189
2328,16/06/2023 , 07:00:00,237,237
2329,16/06/2023 , 07:15:00,239,239
2330,16/06/2023 , 07:30:00,517,517
2331,16/06/2023 , 07:45:00,1173,1173
2332,16/06/2023 , 08:00:00,883,883
2333,16/06/2023 , 08:15:00,1140,1140
2334,16/06/2023 , 08:30:00,1564,1564
2335,16/06/2023 , 08:45:00,1825,1825
2336,16/06/2023 , 09:00:00,1542,1542
2337,16/06/2023 , 09:15:00,1377,1377
2338,16/06/2023 , 09:30:00,1693,1693
2339,16/06/2023 , 09:45:00,1498,1498
2340,16/06/2023 , 10:00:00,2762,2762
2341,16/06/2023 , 10:15:00,3942,3942
2342,16/06/2023 , 10:30:00,3000,3000
2343,16/06/2023 , 10:45:00,2359,2359
2344,16/06/2023 , 11:00:00,3652,3652
2345,16/06/2023 , 11:15:00,3562,3562
2346,16/06/2023 , 11:30:00,3718,3718
2347,16/06/2023 , 11:45:00,3732,3732
2348,16/06/2023 , 12:00:00,4133,4133
2349,16/06/2023 , 12:15:00,3440,3440
2350,16/06/2023 , 12:30:00,4808,4808
2351,16/06/2023 , 12:45:00,4122,4122
2352,16/06/2023 , 13:00:00,1980,1980
2353,16/06/2023 , 13:15:00,1623,1623
2354,16/06/2023 , 13:30:00,1739,1739
2355,16/06/2023 , 13:45:00,1802,1802
2356,16/06/2023 , 14:00:00,1947,1947
2357,16/06/2023 , 14:15:00,1452,1452
2358,16/06/2023 , 14:30:00,1483,1483
2359,16/06/2023 , 14:45:00,1568,1568
2360,16/06/2023 , 15:00:00,1334,1334
2361,16/06/2023 , 15:15:00,1393,1393
2362,16/06/2023 , 15:30:00,1783,1783
2363,16/06/2023 , 15:45:00,1464,1464
2364,16/06/2023 , 16:00:00,1452,1452
2365,16/06/2023 , 16:15:00,1221,1221
2366,16/06/2023 , 16:30:00,1100,1100
2367,16/06/2023 , 16:45:00,1692,1692
2368,16/06/2023 , 17:00:00,1585,1585
2369,16/06/2023 , 17:15:00,1281,1281
2370,16/06/2023 , 17:30:00,1220,1220
2371,16/06/2023 , 17:45:00,963,963
2372,16/06/2023 , 18:00:00,1225,1225
2373,16/06/2023 , 18:15:00,695,695
2374,16/06/2023 , 18:30:00,1053,1053
2375,16/06/2023 , 18:45:00,1249,1249
2376,16/06/2023 , 19:00:00,1006,1006
2377,16/06/2023 , 19:15:00,763,763
2378,16/06/2023 , 19:30:00,631,631
2379,16/06/2023 , 19:45:00,396,396
2380,16/06/2023 , 20:00:00,384,384
2381,16/06/2023 , 20:15:00,278,278
2382,16/06/2023 , 20:30:00,196,196
2383,16/06/2023 , 20:45:00,133,133
2384,16/06/2023 , 21:00:00,74,74
2385,16/06/2023 , 21:15:00,34,34
2386,16/06/2023 , 21:30:00,10,10
2387,16/06/2023 , 21:45:00,2,2
2388,16/06/2023 , 22:00:00,0,0
2389,16/06/2023 , 22:15:00,0,0
2390,16/06/2023 , 22:30:00,0,0
2391,16/06/2023 , 22:45:00,0,0
2392,16/06/2023 , 23:00:00,0,0
2393,16/06/2023 , 23:15:00,0,0
2394,16/06/2023 , 23:30:00,0,0
2395,16/06/2023 , 23:45:00,0,0
2396,16/06/2023 , 24:00:00,0,0
2397,17/06/2023 , 00:15:00,0,0
2398,17/06/2023 , 00:30:00,0,0
2399,17/06/2023 , 00:45:00,0,0
2400,17/06/2023 , 01:00:00,0,0
2401,17/06/2023 , 01:15:00,0,0
2402,17/06/2023 , 01:30:00,0,0
2403,17/06/2023 , 01:45:00,0,0
2404,17/06/2023 , 02:00:00,0,0
2405,17/06/2023 , 02:15:00,0,0
2406,17/06/2023 , 02:30:00,0,0
2407,17/06/2023 , 02:45:00,0,0
2408,17/06/2023 , 03:00:00,0,0
2409,17/06/2023 , 03:15:00,0,0
2410,17/06/2023 , 03:30:00,0,0
2411,17/06/2023 , 03:45:00,0,0
2412,17/06/2023 , 04:00:00,0,0
2413,17/06/2023 , 04:15:00,0,0
2414,17/06/2023 , 04:30:00,0,0
2415,17/06/2023 , 04:45:00,0,0
2416,17/06/2023 , 05:00:00,4,4
2417,17/06/2023 , 05:15:00,20,20
2418,17/06/2023 , 05:30:00,57,57
2419,17/06/2023 , 05:45:00,106,106
2420,17/06/2023 , 06:00:00,190,190
2421,17/06/2023 , 06:15:00,219,219
2422,17/06/2023 , 06:30:00,270,270
2423,17/06/2023 , 06:45:00,460,460
2424,17/06/2023 , 07:00:00,617,617
2425,17/06/2023 , 07:15:00,776,776
2426,17/06/2023 , 07:30:00,1013,1013
2427,17/06/2023 , 07:45:00,1074,1074
2428,17/06/2023 , 08:00:00,1209,1209
2429,17/06/2023 , 08:15:00,1372,1372
2430,17/06/2023 , 08:30:00,1888,1888
2431,17/06/2023 , 08:45:00,2704,2704
2432,17/06/2023 , 09:00:00,4694,4694
2433,17/06/2023 , 09:15:00,5815,5815
2434,17/06/2023 , 09:30:00,5747,5747
2435,17/06/2023 , 09:45:00,3881,3881
2436,17/06/2023 , 10:00:00,7263,7263
2437,17/06/2023 , 10:15:00,7779,7779
2438,17/06/2023 , 10:30:00,7862,7862
2439,17/06/2023 , 10:45:00,8446,8446
2440,17/06/2023 , 11:00:00,8734,8734
2441,17/06/2023 , 11:15:00,9012,9012
2442,17/06/2023 , 11:30:00,9323,9323
2443,17/06/2023 , 11:45:00,9498,9498
2444,17/06/2023 , 12:00:00,8987,8987
2445,17/06/2023 , 12:15:00,8170,8170
2446,17/06/2023 , 12:30:00,8124,8124
2447,17/06/2023 , 12:45:00,7524,7524
2448,17/06/2023 , 13:00:00,7409,7409
2449,17/06/2023 , 13:15:00,6569,6569
2450,17/06/2023 , 13:30:00,4980,4980
2451,17/06/2023 , 13:45:00,6561,6561
2452,17/06/2023 , 14:00:00,5449,5449
2453,17/06/2023 , 14:15:00,5067,5067
2454,17/06/2023 , 14:30:00,5233,5233
2455,17/06/2023 , 14:45:00,5090,5090
2456,17/06/2023 , 15:00:00,4827,4827
2457,17/06/2023 , 15:15:00,3328,3328
2458,17/06/2023 , 15:30:00,2924,2924
2459,17/06/2023 , 15:45:00,2331,2331
2460,17/06/2023 , 16:00:00,2480,2480
2461,17/06/2023 , 16:15:00,2457,2457
2462,17/06/2023 , 16:30:00,1816,1816
2463,17/06/2023 , 16:45:00,1774,1774
2464,17/06/2023 , 17:00:00,1745,1745
2465,17/06/2023 , 17:15:00,1696,1696
2466,17/06/2023 , 17:30:00,1953,1953
2467,17/06/2023 , 17:45:00,1519,1519
2468,17/06/2023 , 18:00:00,1854,1854
2469,17/06/2023 , 18:15:00,1228,1228
2470,17/06/2023 , 18:30:00,1021,1021
2471,17/06/2023 , 18:45:00,768,768
2472,17/06/2023 , 19:00:00,840,840
2473,17/06/2023 , 19:15:00,992,992
2474,17/06/2023 , 19:30:00,673,673
2475,17/06/2023 , 19:45:00,357,357
2476,17/06/2023 , 20:00:00,390,390
2477,17/06/2023 , 20:15:00,269,269
2478,17/06/2023 , 20:30:00,166,166
2479,17/06/2023 , 20:45:00,93,93
2480,17/06/2023 , 21:00:00,56,56
2481,17/06/2023 , 21:15:00,26,26
2482,17/06/2023 , 21:30:00,9,9
2483,17/06/2023 , 21:45:00,1,1
2484,17/06/2023 , 22:00:00,0,0
2485,17/06/2023 , 22:15:00,0,0
2486,17/06/2023 , 22:30:00,0,0
2487,17/06/2023 , 22:45:00,0,0
2488,17/06/2023 , 23:00:00,0,0
2489,17/06/2023 , 23:15:00,0,0
2490,17/06/2023 , 23:30:00,0,0
2491,17/06/2023 , 23:45:00,0,0
2492,17/06/2023 , 24:00:00,0,0
2493,18/06/2023 , 00:15:00,0,0
2494,18/06/2023 , 00:30:00,0,0
2495,18/06/2023 , 00:45:00,0,0
2496,18/06/2023 , 01:00:00,0,0
2497,18/06/2023 , 01:15:00,0,0
2498,18/06/2023 , 01:30:00,0,0
2499,18/06/2023 , 01:45:00,0,0
2500,18/06/2023 , 02:00:00,0,0
2501,18/06/2023 , 02:15:00,0,0
2502,18/06/2023 , 02:30:00,0,0
2503,18/06/2023 , 02:45:00,0,0
2504,18/06/2023 , 03:00:00,0,0
2505,18/06/2023 , 03:15:00,0,0
2506,18/06/2023 , 03:30:00,0,0
2507,18/06/2023 , 03:45:00,0,0
2508,18/06/2023 , 04:00:00,0,0
2509,18/06/2023 , 04:15:00,0,0
2510,18/06/2023 , 04:30:00,0,0
2511,18/06/2023 , 04:45:00,0,0
2512,18/06/2023 , 05:00:00,2,2
2513,18/06/2023 , 05:15:00,12,12
2514,18/06/2023 , 05:30:00,30,30
2515,18/06/2023 , 05:45:00,66,66
2516,18/06/2023 , 06:00:00,128,128
2517,18/06/2023 , 06:15:00,194,194
2518,18/06/2023 , 06:30:00,411,411
2519,18/06/2023 , 06:45:00,455,455
2520,18/06/2023 , 07:00:00,566,566
2521,18/06/2023 , 07:15:00,1261,1261
2522,18/06/2023 , 07:30:00,1809,1809
2523,18/06/2023 , 07:45:00,1989,1989
2524,18/06/2023 , 08:00:00,1800,1800
2525,18/06/2023 , 08:15:00,1637,1637
2526,18/06/2023 , 08:30:00,3504,3504
2527,18/06/2023 , 08:45:00,4753,4753
2528,18/06/2023 , 09:00:00,3211,3211
2529,18/06/2023 , 09:15:00,3054,3054
2530,18/06/2023 , 09:30:00,3543,3543
2531,18/06/2023 , 09:45:00,6242,6242
2532,18/06/2023 , 10:00:00,5763,5763
2533,18/06/2023 , 10:15:00,5058,5058
2534,18/06/2023 , 10:30:00,5328,5328
2535,18/06/2023 , 10:45:00,7682,7682
2536,18/06/2023 , 11:00:00,7057,7057
2537,18/06/2023 , 11:15:00,6838,6838
2538,18/06/2023 , 11:30:00,7001,7001
2539,18/06/2023 , 11:45:00,7255,7255
2540,18/06/2023 , 12:00:00,7595,7595
2541,18/06/2023 , 12:15:00,10289,10289
2542,18/06/2023 , 12:30:00,10290,10290
2543,18/06/2023 , 12:45:00,9699,9699
2544,18/06/2023 , 13:00:00,9608,9608
2545,18/06/2023 , 13:15:00,5578,5578
2546,18/06/2023 , 13:30:00,5326,5326
2547,18/06/2023 , 13:45:00,6042,6042
2548,18/06/2023 , 14:00:00,8184,8184
2549,18/06/2023 , 14:15:00,8340,8340
2550,18/06/2023 , 14:30:00,8280,8280
2551,18/06/2023 , 14:45:00,6756,6756
2552,18/06/2023 , 15:00:00,5920,5920
2553,18/06/2023 , 15:15:00,6378,6378
2554,18/06/2023 , 15:30:00,5956,5956
2555,18/06/2023 , 15:45:00,6007,6007
2556,18/06/2023 , 16:00:00,5640,5640
2557,18/06/2023 , 16:15:00,4250,4250
2558,18/06/2023 , 16:30:00,3760,3760
2559,18/06/2023 , 16:45:00,3324,3324
2560,18/06/2023 , 17:00:00,3074,3074
2561,18/06/2023 , 17:15:00,2294,2294
2562,18/06/2023 , 17:30:00,2030,2030
2563,18/06/2023 , 17:45:00,1294,1294
2564,18/06/2023 , 18:00:00,1346,1346
2565,18/06/2023 , 18:15:00,1263,1263
2566,18/06/2023 , 18:30:00,1454,1454
2567,18/06/2023 , 18:45:00,1306,1306
2568,18/06/2023 , 19:00:00,1007,1007
2569,18/06/2023 , 19:15:00,866,866
2570,18/06/2023 , 19:30:00,679,679
2571,18/06/2023 , 19:45:00,374,374
2572,18/06/2023 , 20:00:00,313,313
2573,18/06/2023 , 20:15:00,297,297
2574,18/06/2023 , 20:30:00,221,221
2575,18/06/2023 , 20:45:00,154,154
2576,18/06/2023 , 21:00:00,76,76
2577,18/06/2023 , 21:15:00,30,30
2578,18/06/2023 , 21:30:00,9,9
2579,18/06/2023 , 21:45:00,2,2
2580,18/06/2023 , 22:00:00,0,0
2581,18/06/2023 , 22:15:00,0,0
2582,18/06/2023 , 22:30:00,0,0
2583,18/06/2023 , 22:45:00,0,0
2584,18/06/2023 , 23:00:00,0,0
2585,18/06/2023 , 23:15:00,0,0
2586,18/06/2023 , 23:30:00,0,0
2587,18/06/2023 , 23:45:00,0,0
2588,18/06/2023 , 24:00:00,0,0
2589,19/06/2023 , 00:15:00,0,0
2590,19/06/2023 , 00:30:00,0,0
2591,19/06/2023 , 00:45:00,0,0
2592,19/06/2023 , 01:00:00,0,0
2593,19/06/2023 , 01:15:00,0,0
2594,19/06/2023 , 01:30:00,0,0
2595,19/06/2023 , 01:45:00,0,0
2596,19/06/2023 , 02:00:00,0,0
2597,19/06/2023 , 02:15:00,0,0
2598,19/06/2023 , 02:30:00,0,0
2599,19/06/2023 , 02:45:00,0,0
2600,19/06/2023 , 03:00:00,0,0
2601,19/06/2023 , 03:15:00,0,0
2602,19/06/2023 , 03:30:00,0,0
2603,19/06/2023 , 03:45:00,0,0
2604,19/06/2023 , 04:00:00,0,0
2605,19/06/2023 , 04:15:00,0,0
2606,19/06/2023 , 04:30:00,0,0
2607,19/06/2023 , 04:45:00,0,0
