#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
1,05/17/2023 12:35:02,,Logged,,,
2,05/17/2023 13:30:12,,,Logged,Logged,
3,05/17/2023 13:30:19,,Logged,,,
4,05/23/2023 01:00:00,9.757,,,,
5,05/23/2023 01:15:00,9.746,,,,
6,05/23/2023 01:30:00,9.736,,,,
7,05/23/2023 01:45:00,9.746,,,,
8,05/23/2023 02:00:00,9.746,,,,
9,05/23/2023 02:15:00,9.757,,,,
10,05/23/2023 02:30:00,9.757,,,,
11,05/23/2023 02:45:00,9.757,,,,
12,05/23/2023 03:00:00,9.768,,,,
13,05/23/2023 03:15:00,9.779,,,,
14,05/23/2023 03:30:00,9.789,,,,
15,05/23/2023 03:45:00,9.811,,,,
16,05/23/2023 04:00:00,9.811,,,,
17,05/23/2023 04:15:00,9.821,,,,
18,05/23/2023 04:30:00,9.843,,,,
19,05/23/2023 04:45:00,9.843,,,,
20,05/23/2023 05:00:00,9.843,,,,
21,05/23/2023 05:15:00,9.843,,,,
22,05/23/2023 05:30:00,9.843,,,,
23,05/23/2023 05:45:00,9.843,,,,
24,05/23/2023 06:00:00,9.843,,,,
25,05/23/2023 06:15:00,9.843,,,,
26,05/23/2023 06:30:00,9.843,,,,
27,05/23/2023 06:45:00,9.854,,,,
28,05/23/2023 07:00:00,9.854,,,,
29,05/23/2023 07:15:00,9.864,,,,
30,05/23/2023 07:30:00,9.864,,,,
31,05/23/2023 07:45:00,9.864,,,,
32,05/23/2023 08:00:00,9.864,,,,
33,05/23/2023 08:15:00,9.864,,,,
34,05/23/2023 08:30:00,9.875,,,,
35,05/23/2023 08:45:00,9.886,,,,
36,05/23/2023 09:00:00,9.896,,,,
37,05/23/2023 09:15:00,9.918,,,,
38,05/23/2023 09:30:00,9.939,,,,
39,05/23/2023 09:45:00,9.972,,,,
40,05/23/2023 10:00:00,10.014,,,,
41,05/23/2023 10:15:00,10.068,,,,
42,05/23/2023 10:30:00,10.111,,,,
43,05/23/2023 10:45:00,10.218,,,,
44,05/23/2023 11:00:00,10.336,,,,
45,05/23/2023 11:15:00,10.390,,,,
46,05/23/2023 11:30:00,10.476,,,,
47,05/23/2023 11:45:00,10.679,,,,
48,05/23/2023 12:00:00,10.787,,,,
49,05/23/2023 12:15:00,10.851,,,,
50,05/23/2023 12:30:00,10.872,,,,
51,05/23/2023 12:45:00,10.926,,,,
52,05/23/2023 13:00:00,10.958,,,,
53,05/23/2023 13:15:00,11.033,,,,
54,05/23/2023 13:30:00,11.066,,,,
55,05/23/2023 13:45:00,11.216,,,,
56,05/23/2023 14:00:00,11.259,,,,
57,05/23/2023 14:15:00,11.248,,,,
58,05/23/2023 14:30:00,11.280,,,,
59,05/23/2023 14:45:00,11.248,,,,
60,05/23/2023 15:00:00,11.033,,,,
61,05/23/2023 15:15:00,10.368,,,,
62,05/23/2023 15:30:00,10.047,,,,
63,05/23/2023 15:45:00,9.939,,,,
64,05/23/2023 16:00:00,9.929,,,,
65,05/23/2023 16:15:00,9.918,,,,
66,05/23/2023 16:30:00,9.896,,,,
67,05/23/2023 16:45:00,9.854,,,,
68,05/23/2023 17:00:00,9.821,,,,
69,05/23/2023 17:15:00,9.811,,,,
70,05/23/2023 17:30:00,9.779,,,,
71,05/23/2023 17:45:00,9.768,,,,
72,05/23/2023 18:00:00,9.757,,,,
73,05/23/2023 18:15:00,9.757,,,,
74,05/23/2023 18:30:00,9.779,,,,
75,05/23/2023 18:45:00,9.779,,,,
76,05/23/2023 19:00:00,9.757,,,,
77,05/23/2023 19:15:00,9.768,,,,
78,05/23/2023 19:30:00,9.757,,,,
79,05/23/2023 19:45:00,9.736,,,,
80,05/23/2023 20:00:00,9.746,,,,
81,05/23/2023 20:15:00,9.736,,,,
82,05/23/2023 20:30:00,9.746,,,,
83,05/23/2023 20:45:00,9.757,,,,
84,05/23/2023 21:00:00,9.757,,,,
85,05/23/2023 21:15:00,9.757,,,,
86,05/23/2023 21:30:00,9.757,,,,
87,05/23/2023 21:45:00,9.768,,,,
88,05/23/2023 22:00:00,9.779,,,,
89,05/23/2023 22:15:00,9.789,,,,
90,05/23/2023 22:30:00,9.800,,,,
91,05/23/2023 22:45:00,9.789,,,,
92,05/23/2023 23:00:00,9.811,,,,
93,05/23/2023 23:15:00,9.811,,,,
94,05/23/2023 23:30:00,9.811,,,,
95,05/23/2023 23:45:00,9.821,,,,
96,05/24/2023 00:00:00,9.811,,,,
97,05/24/2023 00:15:00,9.821,,,,
98,05/24/2023 00:30:00,9.832,,,,
99,05/24/2023 00:45:00,9.832,,,,
100,05/24/2023 01:00:00,9.832,,,,
101,05/24/2023 01:15:00,9.843,,,,
102,05/24/2023 01:30:00,9.843,,,,
103,05/24/2023 01:45:00,9.843,,,,
104,05/24/2023 02:00:00,9.864,,,,
105,05/24/2023 02:15:00,9.864,,,,
106,05/24/2023 02:30:00,9.864,,,,
107,05/24/2023 02:45:00,9.864,,,,
108,05/24/2023 03:00:00,9.875,,,,
109,05/24/2023 03:15:00,9.886,,,,
110,05/24/2023 03:30:00,9.896,,,,
111,05/24/2023 03:45:00,9.896,,,,
112,05/24/2023 04:00:00,9.907,,,,
113,05/24/2023 04:15:00,9.918,,,,
114,05/24/2023 04:30:00,9.907,,,,
115,05/24/2023 04:45:00,9.918,,,,
116,05/24/2023 05:00:00,9.929,,,,
117,05/24/2023 05:15:00,9.929,,,,
118,05/24/2023 05:30:00,9.929,,,,
119,05/24/2023 05:45:00,9.929,,,,
120,05/24/2023 06:00:00,9.939,,,,
121,05/24/2023 06:15:00,9.939,,,,
122,05/24/2023 06:30:00,9.950,,,,
123,05/24/2023 06:45:00,9.961,,,,
124,05/24/2023 07:00:00,9.961,,,,
125,05/24/2023 07:15:00,9.972,,,,
126,05/24/2023 07:30:00,9.961,,,,
127,05/24/2023 07:45:00,9.961,,,,
128,05/24/2023 08:00:00,9.961,,,,
129,05/24/2023 08:15:00,9.961,,,,
130,05/24/2023 08:30:00,9.982,,,,
131,05/24/2023 08:45:00,9.972,,,,
132,05/24/2023 09:00:00,9.972,,,,
133,05/24/2023 09:15:00,10.014,,,,
134,05/24/2023 09:30:00,10.036,,,,
135,05/24/2023 09:45:00,10.047,,,,
136,05/24/2023 10:00:00,10.057,,,,
137,05/24/2023 10:15:00,10.100,,,,
138,05/24/2023 10:30:00,10.165,,,,
139,05/24/2023 10:45:00,10.186,,,,
140,05/24/2023 11:00:00,10.186,,,,
141,05/24/2023 11:15:00,10.218,,,,
142,05/24/2023 11:30:00,10.272,,,,
143,05/24/2023 11:45:00,10.325,,,,
144,05/24/2023 12:00:00,10.390,,,,
145,05/24/2023 12:15:00,10.476,,,,
146,05/24/2023 12:30:00,10.647,,,,
147,05/24/2023 12:45:00,10.712,,,,
148,05/24/2023 13:00:00,10.679,,,,
149,05/24/2023 13:15:00,10.787,,,,
150,05/24/2023 13:30:00,10.905,,,,
151,05/24/2023 13:45:00,11.033,,,,
152,05/24/2023 14:00:00,11.119,,,,
153,05/24/2023 14:15:00,11.216,,,,
154,05/24/2023 14:30:00,11.312,,,,
155,05/24/2023 14:45:00,11.462,,,,
156,05/24/2023 15:00:00,11.623,,,,
157,05/24/2023 15:15:00,11.677,,,,
158,05/24/2023 15:30:00,11.827,,,,
159,05/24/2023 15:45:00,11.891,,,,
160,05/24/2023 16:00:00,11.881,,,,
161,05/24/2023 16:15:00,11.902,,,,
162,05/24/2023 16:30:00,11.827,,,,
163,05/24/2023 16:45:00,11.452,,,,
164,05/24/2023 17:00:00,11.280,,,,
165,05/24/2023 17:15:00,11.141,,,,
166,05/24/2023 17:30:00,10.872,,,,
167,05/24/2023 17:45:00,10.883,,,,
168,05/24/2023 18:00:00,10.872,,,,
169,05/24/2023 18:15:00,10.915,,,,
170,05/24/2023 18:30:00,10.958,,,,
171,05/24/2023 18:45:00,10.958,,,,
172,05/24/2023 19:00:00,10.958,,,,
173,05/24/2023 19:15:00,10.830,,,,
174,05/24/2023 19:30:00,10.433,,,,
175,05/24/2023 19:45:00,10.218,,,,
176,05/24/2023 20:00:00,10.068,,,,
177,05/24/2023 20:15:00,10.047,,,,
178,05/24/2023 20:30:00,9.961,,,,
179,05/24/2023 20:45:00,9.929,,,,
180,05/24/2023 21:00:00,9.950,,,,
181,05/24/2023 21:15:00,10.004,,,,
182,05/24/2023 21:30:00,10.122,,,,
183,05/24/2023 21:45:00,10.186,,,,
184,05/24/2023 22:00:00,10.197,,,,
185,05/24/2023 22:15:00,10.186,,,,
186,05/24/2023 22:30:00,10.208,,,,
187,05/24/2023 22:45:00,10.154,,,,
188,05/24/2023 23:00:00,10.132,,,,
189,05/24/2023 23:15:00,10.090,,,,
190,05/24/2023 23:30:00,10.047,,,,
191,05/24/2023 23:45:00,9.993,,,,
192,05/25/2023 00:00:00,9.961,,,,
193,05/25/2023 00:15:00,9.929,,,,
194,05/25/2023 00:30:00,9.864,,,,
195,05/25/2023 00:45:00,9.811,,,,
196,05/25/2023 01:00:00,9.800,,,,
197,05/25/2023 01:15:00,9.800,,,,
198,05/25/2023 01:30:00,9.789,,,,
199,05/25/2023 01:45:00,9.811,,,,
200,05/25/2023 02:00:00,9.811,,,,
201,05/25/2023 02:15:00,9.832,,,,
202,05/25/2023 02:30:00,9.843,,,,
203,05/25/2023 02:45:00,9.864,,,,
204,05/25/2023 03:00:00,9.896,,,,
205,05/25/2023 03:15:00,9.896,,,,
206,05/25/2023 03:30:00,9.896,,,,
207,05/25/2023 03:45:00,9.907,,,,
208,05/25/2023 04:00:00,9.896,,,,
209,05/25/2023 04:15:00,9.896,,,,
210,05/25/2023 04:30:00,9.907,,,,
211,05/25/2023 04:45:00,9.907,,,,
212,05/25/2023 05:00:00,9.918,,,,
213,05/25/2023 05:15:00,9.929,,,,
214,05/25/2023 05:30:00,9.918,,,,
215,05/25/2023 05:45:00,9.929,,,,
216,05/25/2023 06:00:00,9.939,,,,
217,05/25/2023 06:15:00,9.950,,,,
218,05/25/2023 06:30:00,9.950,,,,
219,05/25/2023 06:45:00,9.961,,,,
220,05/25/2023 07:00:00,9.972,,,,
221,05/25/2023 07:15:00,9.982,,,,
222,05/25/2023 07:30:00,9.993,,,,
223,05/25/2023 07:45:00,10.014,,,,
224,05/25/2023 08:00:00,10.036,,,,
225,05/25/2023 08:15:00,10.068,,,,
226,05/25/2023 08:30:00,10.079,,,,
227,05/25/2023 08:45:00,10.122,,,,
228,05/25/2023 09:00:00,10.132,,,,
229,05/25/2023 09:15:00,10.165,,,,
230,05/25/2023 09:30:00,10.229,,,,
231,05/25/2023 09:45:00,10.315,,,,
232,05/25/2023 10:00:00,10.325,,,,
233,05/25/2023 10:15:00,10.358,,,,
234,05/25/2023 10:30:00,10.401,,,,
235,05/25/2023 10:45:00,10.465,,,,
236,05/25/2023 11:00:00,10.508,,,,
237,05/25/2023 11:15:00,10.561,,,,
238,05/25/2023 11:30:00,10.647,,,,
239,05/25/2023 11:45:00,10.701,,,,
240,05/25/2023 12:00:00,10.776,,,,
241,05/25/2023 12:15:00,10.872,,,,
242,05/25/2023 12:30:00,10.958,,,,
243,05/25/2023 12:45:00,11.044,,,,
244,05/25/2023 13:00:00,11.098,,,,
245,05/25/2023 13:15:00,11.162,,,,
246,05/25/2023 13:30:00,11.280,,,,
247,05/25/2023 13:45:00,11.473,,,,
248,05/25/2023 14:00:00,11.709,,,,
249,05/25/2023 14:15:00,11.784,,,,
250,05/25/2023 14:30:00,11.688,,,,
251,05/25/2023 14:45:00,11.666,,,,
252,05/25/2023 15:00:00,11.398,,,,
253,05/25/2023 15:15:00,11.452,,,,
254,05/25/2023 15:30:00,11.484,,,,
255,05/25/2023 15:45:00,11.505,,,,
256,05/25/2023 16:00:00,11.441,,,,
257,05/25/2023 16:15:00,11.484,,,,
258,05/25/2023 16:30:00,11.548,,,,
259,05/25/2023 16:45:00,11.634,,,,
260,05/25/2023 17:00:00,11.795,,,,
261,05/25/2023 17:15:00,12.149,,,,
262,05/25/2023 17:30:00,12.063,,,,
263,05/25/2023 17:45:00,11.773,,,,
264,05/25/2023 18:00:00,11.495,,,,
265,05/25/2023 18:15:00,11.312,,,,
266,05/25/2023 18:30:00,11.248,,,,
267,05/25/2023 18:45:00,11.259,,,,
268,05/25/2023 19:00:00,11.334,,,,
269,05/25/2023 19:15:00,11.377,,,,
270,05/25/2023 19:30:00,11.527,,,,
271,05/25/2023 19:45:00,11.366,,,,
272,05/25/2023 20:00:00,10.990,,,,
273,05/25/2023 20:15:00,10.937,,,,
274,05/25/2023 20:30:00,10.937,,,,
275,05/25/2023 20:45:00,10.958,,,,
276,05/25/2023 21:00:00,10.990,,,,
277,05/25/2023 21:15:00,10.990,,,,
278,05/25/2023 21:30:00,10.797,,,,
279,05/25/2023 21:45:00,10.690,,,,
280,05/25/2023 22:00:00,10.701,,,,
281,05/25/2023 22:15:00,10.733,,,,
282,05/25/2023 22:30:00,10.229,,,,
283,05/25/2023 22:45:00,10.047,,,,
284,05/25/2023 23:00:00,10.047,,,,
285,05/25/2023 23:15:00,10.111,,,,
286,05/25/2023 23:30:00,10.186,,,,
287,05/25/2023 23:45:00,10.197,,,,
288,05/26/2023 00:00:00,10.240,,,,
289,05/26/2023 00:15:00,10.208,,,,
290,05/26/2023 00:30:00,10.132,,,,
291,05/26/2023 00:45:00,10.079,,,,
292,05/26/2023 01:00:00,10.068,,,,
293,05/26/2023 01:15:00,10.057,,,,
294,05/26/2023 01:30:00,10.047,,,,
295,05/26/2023 01:45:00,10.047,,,,
296,05/26/2023 02:00:00,10.014,,,,
297,05/26/2023 02:15:00,10.014,,,,
298,05/26/2023 02:30:00,10.014,,,,
299,05/26/2023 02:45:00,10.047,,,,
300,05/26/2023 03:00:00,10.057,,,,
301,05/26/2023 03:15:00,10.068,,,,
302,05/26/2023 03:30:00,10.111,,,,
303,05/26/2023 03:45:00,10.132,,,,
304,05/26/2023 04:00:00,10.154,,,,
305,05/26/2023 04:15:00,10.143,,,,
306,05/26/2023 04:30:00,10.143,,,,
307,05/26/2023 04:45:00,10.154,,,,
308,05/26/2023 05:00:00,10.165,,,,
309,05/26/2023 05:15:00,10.154,,,,
310,05/26/2023 05:30:00,10.165,,,,
311,05/26/2023 05:45:00,10.175,,,,
312,05/26/2023 06:00:00,10.186,,,,
313,05/26/2023 06:15:00,10.197,,,,
314,05/26/2023 06:30:00,10.208,,,,
315,05/26/2023 06:45:00,10.218,,,,
316,05/26/2023 07:00:00,10.240,,,,
317,05/26/2023 07:15:00,10.261,,,,
318,05/26/2023 07:30:00,10.315,,,,
319,05/26/2023 07:45:00,10.336,,,,
320,05/26/2023 08:00:00,10.379,,,,
321,05/26/2023 08:15:00,10.401,,,,
322,05/26/2023 08:30:00,10.411,,,,
323,05/26/2023 08:45:00,10.433,,,,
324,05/26/2023 09:00:00,10.433,,,,
325,05/26/2023 09:15:00,10.454,,,,
326,05/26/2023 09:30:00,10.497,,,,
327,05/26/2023 09:45:00,10.529,,,,
328,05/26/2023 10:00:00,10.572,,,,
329,05/26/2023 10:15:00,10.626,,,,
330,05/26/2023 10:30:00,10.679,,,,
331,05/26/2023 10:45:00,10.701,,,,
332,05/26/2023 11:00:00,10.787,,,,
333,05/26/2023 11:15:00,10.830,,,,
334,05/26/2023 11:30:00,10.851,,,,
335,05/26/2023 11:45:00,10.872,,,,
336,05/26/2023 12:00:00,10.958,,,,
337,05/26/2023 12:15:00,11.023,,,,
338,05/26/2023 12:30:00,11.108,,,,
339,05/26/2023 12:45:00,11.248,,,,
340,05/26/2023 13:00:00,11.387,,,,
341,05/26/2023 13:15:00,11.527,,,,
342,05/26/2023 13:30:00,11.591,,,,
343,05/26/2023 13:45:00,11.763,,,,
344,05/26/2023 14:00:00,11.902,,,,
345,05/26/2023 14:15:00,12.138,,,,
346,05/26/2023 14:30:00,12.277,,,,
347,05/26/2023 14:45:00,12.460,,,,
348,05/26/2023 15:00:00,12.320,,,,
349,05/26/2023 15:15:00,12.546,,,,
350,05/26/2023 15:30:00,12.610,,,,
351,05/26/2023 15:45:00,12.835,,,,
352,05/26/2023 16:00:00,12.631,,,,
353,05/26/2023 16:15:00,12.696,,,,
354,05/26/2023 16:30:00,12.814,,,,
355,05/26/2023 16:45:00,13.178,,,,
356,05/26/2023 17:00:00,13.275,,,,
357,05/26/2023 17:15:00,13.404,,,,
358,05/26/2023 17:30:00,13.296,,,,
359,05/26/2023 17:45:00,13.017,,,,
360,05/26/2023 18:00:00,12.814,,,,
361,05/26/2023 18:15:00,12.449,,,,
362,05/26/2023 18:30:00,12.245,,,,
363,05/26/2023 18:45:00,12.031,,,,
364,05/26/2023 19:00:00,11.999,,,,
365,05/26/2023 19:15:00,11.913,,,,
366,05/26/2023 19:30:00,11.859,,,,
367,05/26/2023 19:45:00,11.913,,,,
368,05/26/2023 20:00:00,11.924,,,,
369,05/26/2023 20:15:00,11.924,,,,
370,05/26/2023 20:30:00,11.913,,,,
371,05/26/2023 20:45:00,11.784,,,,
372,05/26/2023 21:00:00,11.076,,,,
373,05/26/2023 21:15:00,10.647,,,,
374,05/26/2023 21:30:00,10.529,,,,
375,05/26/2023 21:45:00,10.529,,,,
376,05/26/2023 22:00:00,10.594,,,,
377,05/26/2023 22:15:00,10.594,,,,
378,05/26/2023 22:30:00,10.529,,,,
379,05/26/2023 22:45:00,10.315,,,,
380,05/26/2023 23:00:00,10.315,,,,
381,05/26/2023 23:15:00,10.358,,,,
382,05/26/2023 23:30:00,10.433,,,,
383,05/26/2023 23:45:00,10.486,,,,
384,05/27/2023 00:00:00,10.486,,,,
385,05/27/2023 00:15:00,10.454,,,,
386,05/27/2023 00:30:00,10.315,,,,
387,05/27/2023 00:45:00,10.154,,,,
388,05/27/2023 01:00:00,10.122,,,,
389,05/27/2023 01:15:00,10.122,,,,
390,05/27/2023 01:30:00,10.132,,,,
391,05/27/2023 01:45:00,10.122,,,,
392,05/27/2023 02:00:00,10.122,,,,
393,05/27/2023 02:15:00,10.132,,,,
394,05/27/2023 02:30:00,10.165,,,,
395,05/27/2023 02:45:00,10.304,,,,
396,05/27/2023 03:00:00,10.272,,,,
397,05/27/2023 03:15:00,10.272,,,,
398,05/27/2023 03:30:00,10.293,,,,
399,05/27/2023 03:45:00,10.325,,,,
400,05/27/2023 04:00:00,10.368,,,,
401,05/27/2023 04:15:00,10.390,,,,
402,05/27/2023 04:30:00,10.411,,,,
403,05/27/2023 04:45:00,10.411,,,,
404,05/27/2023 05:00:00,10.411,,,,
405,05/27/2023 05:15:00,10.422,,,,
406,05/27/2023 05:30:00,10.454,,,,
407,05/27/2023 05:45:00,10.508,,,,
408,05/27/2023 06:00:00,10.561,,,,
409,05/27/2023 06:15:00,10.572,,,,
410,05/27/2023 06:30:00,10.551,,,,
411,05/27/2023 06:45:00,10.551,,,,
412,05/27/2023 07:00:00,10.604,,,,
413,05/27/2023 07:15:00,10.658,,,,
414,05/27/2023 07:30:00,10.647,,,,
415,05/27/2023 07:45:00,10.626,,,,
416,05/27/2023 08:00:00,10.647,,,,
417,05/27/2023 08:15:00,10.679,,,,
418,05/27/2023 08:30:00,10.712,,,,
419,05/27/2023 08:45:00,10.776,,,,
420,05/27/2023 09:00:00,10.819,,,,
421,05/27/2023 09:15:00,10.862,,,,
422,05/27/2023 09:30:00,10.862,,,,
423,05/27/2023 09:45:00,10.851,,,,
424,05/27/2023 10:00:00,10.883,,,,
425,05/27/2023 10:15:00,10.905,,,,
426,05/27/2023 10:30:00,10.937,,,,
427,05/27/2023 10:45:00,10.958,,,,
428,05/27/2023 11:00:00,11.023,,,,
429,05/27/2023 11:15:00,11.044,,,,
430,05/27/2023 11:30:00,11.066,,,,
431,05/27/2023 11:45:00,11.108,,,,
432,05/27/2023 12:00:00,11.130,,,,
433,05/27/2023 12:15:00,11.194,,,,
434,05/27/2023 12:30:00,11.226,,,,
435,05/27/2023 12:45:00,11.248,,,,
436,05/27/2023 13:00:00,11.269,,,,
437,05/27/2023 13:15:00,11.269,,,,
438,05/27/2023 13:30:00,11.291,,,,
439,05/27/2023 13:45:00,11.334,,,,
440,05/27/2023 14:00:00,11.366,,,,
441,05/27/2023 14:15:00,11.366,,,,
442,05/27/2023 14:30:00,11.312,,,,
443,05/27/2023 14:45:00,11.301,,,,
444,05/27/2023 15:00:00,11.355,,,,
445,05/27/2023 15:15:00,11.430,,,,
446,05/27/2023 15:30:00,11.580,,,,
447,05/27/2023 15:45:00,11.677,,,,
448,05/27/2023 16:00:00,11.741,,,,
449,05/27/2023 16:15:00,11.773,,,,
450,05/27/2023 16:30:00,11.773,,,,
451,05/27/2023 16:45:00,11.773,,,,
452,05/27/2023 17:00:00,11.795,,,,
453,05/27/2023 17:15:00,11.773,,,,
454,05/27/2023 17:30:00,11.763,,,,
455,05/27/2023 17:45:00,11.709,,,,
456,05/27/2023 18:00:00,11.677,,,,
457,05/27/2023 18:15:00,11.709,,,,
458,05/27/2023 18:30:00,11.709,,,,
459,05/27/2023 18:45:00,11.709,,,,
460,05/27/2023 19:00:00,11.730,,,,
461,05/27/2023 19:15:00,11.720,,,,
462,05/27/2023 19:30:00,11.655,,,,
463,05/27/2023 19:45:00,11.602,,,,
464,05/27/2023 20:00:00,11.559,,,,
465,05/27/2023 20:15:00,11.516,,,,
466,05/27/2023 20:30:00,11.505,,,,
467,05/27/2023 20:45:00,11.484,,,,
468,05/27/2023 21:00:00,11.441,,,,
469,05/27/2023 21:15:00,11.280,,,,
470,05/27/2023 21:30:00,11.226,,,,
471,05/27/2023 21:45:00,11.226,,,,
472,05/27/2023 22:00:00,11.280,,,,
473,05/27/2023 22:15:00,11.301,,,,
474,05/27/2023 22:30:00,11.291,,,,
475,05/27/2023 22:45:00,11.312,,,,
476,05/27/2023 23:00:00,11.334,,,,
477,05/27/2023 23:15:00,11.409,,,,
478,05/27/2023 23:30:00,11.452,,,,
479,05/27/2023 23:45:00,11.516,,,,
480,05/28/2023 00:00:00,11.452,,,,
481,05/28/2023 00:15:00,11.537,,,,
482,05/28/2023 00:30:00,10.787,,,,
483,05/28/2023 00:45:00,10.486,,,,
484,05/28/2023 01:00:00,10.443,,,,
485,05/28/2023 01:15:00,10.379,,,,
486,05/28/2023 01:30:00,10.358,,,,
487,05/28/2023 01:45:00,10.358,,,,
488,05/28/2023 02:00:00,10.336,,,,
489,05/28/2023 02:15:00,10.293,,,,
490,05/28/2023 02:30:00,10.240,,,,
491,05/28/2023 02:45:00,10.240,,,,
492,05/28/2023 03:00:00,10.272,,,,
493,05/28/2023 03:15:00,10.325,,,,
494,05/28/2023 03:30:00,10.358,,,,
495,05/28/2023 03:45:00,10.411,,,,
496,05/28/2023 04:00:00,10.401,,,,
497,05/28/2023 04:15:00,10.433,,,,
498,05/28/2023 04:30:00,10.443,,,,
499,05/28/2023 04:45:00,10.486,,,,
500,05/28/2023 05:00:00,10.454,,,,
501,05/28/2023 05:15:00,10.476,,,,
502,05/28/2023 05:30:00,10.508,,,,
503,05/28/2023 05:45:00,10.508,,,,
504,05/28/2023 06:00:00,10.519,,,,
505,05/28/2023 06:15:00,10.540,,,,
506,05/28/2023 06:30:00,10.647,,,,
507,05/28/2023 06:45:00,10.712,,,,
508,05/28/2023 07:00:00,10.679,,,,
509,05/28/2023 07:15:00,10.701,,,,
510,05/28/2023 07:30:00,10.819,,,,
511,05/28/2023 07:45:00,10.840,,,,
512,05/28/2023 08:00:00,10.851,,,,
513,05/28/2023 08:15:00,10.830,,,,
514,05/28/2023 08:30:00,10.819,,,,
515,05/28/2023 08:45:00,10.851,,,,
516,05/28/2023 09:00:00,10.872,,,,
517,05/28/2023 09:15:00,10.905,,,,
518,05/28/2023 09:30:00,10.915,,,,
519,05/28/2023 09:45:00,10.958,,,,
520,05/28/2023 10:00:00,10.969,,,,
521,05/28/2023 10:15:00,10.905,,,,
522,05/28/2023 10:30:00,10.797,,,,
523,05/28/2023 10:45:00,10.712,,,,
524,05/28/2023 11:00:00,10.701,,,,
525,05/28/2023 11:15:00,10.497,,,,
526,05/28/2023 11:30:00,10.443,,,,
527,05/28/2023 11:45:00,10.476,,,,
528,05/28/2023 12:00:00,10.561,,,,
529,05/28/2023 12:15:00,10.701,,,,
530,05/28/2023 12:30:00,10.840,,,,
531,05/28/2023 12:45:00,10.937,,,,
532,05/28/2023 13:00:00,11.012,,,,
533,05/28/2023 13:15:00,11.076,,,,
534,05/28/2023 13:30:00,11.173,,,,
535,05/28/2023 13:45:00,11.184,,,,
536,05/28/2023 14:00:00,11.194,,,,
537,05/28/2023 14:15:00,11.044,,,,
538,05/28/2023 14:30:00,10.958,,,,
539,05/28/2023 14:45:00,10.883,,,,
540,05/28/2023 15:00:00,10.819,,,,
541,05/28/2023 15:15:00,10.787,,,,
542,05/28/2023 15:30:00,10.754,,,,
543,05/28/2023 15:45:00,10.754,,,,
544,05/28/2023 16:00:00,10.733,,,,
545,05/28/2023 16:15:00,10.733,,,,
546,05/28/2023 16:30:00,10.712,,,,
547,05/28/2023 16:45:00,10.754,,,,
548,05/28/2023 17:00:00,10.776,,,,
549,05/28/2023 17:15:00,10.765,,,,
550,05/28/2023 17:30:00,10.765,,,,
551,05/28/2023 17:45:00,10.765,,,,
552,05/28/2023 18:00:00,10.797,,,,
553,05/28/2023 18:15:00,10.872,,,,
554,05/28/2023 18:30:00,10.948,,,,
555,05/28/2023 18:45:00,10.990,,,,
556,05/28/2023 19:00:00,10.990,,,,
557,05/28/2023 19:15:00,10.937,,,,
558,05/28/2023 19:30:00,10.926,,,,
559,05/28/2023 19:45:00,10.883,,,,
560,05/28/2023 20:00:00,10.883,,,,
561,05/28/2023 20:15:00,10.905,,,,
562,05/28/2023 20:30:00,10.808,,,,
563,05/28/2023 20:45:00,10.765,,,,
564,05/28/2023 21:00:00,10.701,,,,
565,05/28/2023 21:15:00,10.679,,,,
566,05/28/2023 21:30:00,10.615,,,,
567,05/28/2023 21:45:00,10.561,,,,
568,05/28/2023 22:00:00,10.551,,,,
569,05/28/2023 22:15:00,10.551,,,,
570,05/28/2023 22:30:00,10.572,,,,
571,05/28/2023 22:45:00,10.658,,,,
572,05/28/2023 23:00:00,10.830,,,,
573,05/28/2023 23:15:00,10.926,,,,
574,05/28/2023 23:30:00,10.990,,,,
575,05/28/2023 23:45:00,10.872,,,,
576,05/29/2023 00:00:00,10.336,,,,
577,05/29/2023 00:15:00,10.143,,,,
578,05/29/2023 00:30:00,10.100,,,,
579,05/29/2023 00:45:00,10.111,,,,
580,05/29/2023 01:00:00,10.132,,,,
581,05/29/2023 01:15:00,10.154,,,,
582,05/29/2023 01:30:00,10.175,,,,
583,05/29/2023 01:45:00,10.218,,,,
584,05/29/2023 02:00:00,10.325,,,,
585,05/29/2023 02:15:00,10.390,,,,
586,05/29/2023 02:30:00,10.626,,,,
587,05/29/2023 02:45:00,10.872,,,,
588,05/29/2023 03:00:00,11.044,,,,
589,05/29/2023 03:15:00,11.044,,,,
590,05/29/2023 03:30:00,11.108,,,,
591,05/29/2023 03:45:00,11.023,,,,
592,05/29/2023 04:00:00,10.969,,,,
593,05/29/2023 04:15:00,10.990,,,,
594,05/29/2023 04:30:00,11.162,,,,
595,05/29/2023 04:45:00,11.205,,,,
596,05/29/2023 05:00:00,11.248,,,,
597,05/29/2023 05:15:00,10.958,,,,
598,05/29/2023 05:30:00,10.765,,,,
599,05/29/2023 05:45:00,10.679,,,,
600,05/29/2023 06:00:00,10.637,,,,
601,05/29/2023 06:15:00,10.647,,,,
602,05/29/2023 06:30:00,10.690,,,,
603,05/29/2023 06:45:00,10.765,,,,
604,05/29/2023 07:00:00,10.948,,,,
605,05/29/2023 07:15:00,10.990,,,,
606,05/29/2023 07:30:00,11.023,,,,
