"Plot Title: 21467055"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 21467055, SEN S/N: 21467055)","Temp, °C (LGR S/N: 21467055, SEN S/N: 21467055)"
38,05/23/23 10:15:00 AM,123.435,10.944
39,05/23/23 10:30:00 AM,122.164,11.139
40,05/23/23 10:45:00 AM,121.078,11.139
41,05/23/23 11:00:00 AM,119.912,11.334
42,05/23/23 11:15:00 AM,118.830,11.431
43,05/23/23 11:30:00 AM,117.854,11.625
44,05/23/23 11:45:00 AM,116.925,11.625
45,05/23/23 12:00:00 PM,116.200,11.528
46,05/23/23 12:15:00 PM,115.563,11.528
47,05/23/23 12:30:00 PM,114.913,11.625
48,05/23/23 12:45:00 PM,114.596,11.334
49,05/23/23 01:00:00 PM,114.304,11.334
50,05/23/23 01:15:00 PM,114.100,11.431
51,05/23/23 01:30:00 PM,114.206,11.528
52,05/23/23 01:45:00 PM,114.431,11.625
53,05/23/23 02:00:00 PM,114.704,11.528
54,05/23/23 02:15:00 PM,115.070,11.722
55,05/23/23 02:30:00 PM,115.723,11.722
56,05/23/23 02:45:00 PM,116.249,10.063
57,05/23/23 03:00:00 PM,116.920,10.063
58,05/23/23 03:15:00 PM,117.689,11.236
59,05/23/23 03:30:00 PM,118.598,9.768
60,05/23/23 03:45:00 PM,119.646,9.669
61,05/23/23 04:00:00 PM,120.799,9.669
62,05/23/23 04:15:00 PM,121.993,9.866
63,05/23/23 04:30:00 PM,123.145,9.768
64,05/23/23 04:45:00 PM,124.416,9.571
65,05/23/23 05:00:00 PM,125.522,9.669
66,05/23/23 05:15:00 PM,126.644,9.669
67,05/23/23 05:30:00 PM,127.927,9.866
68,05/23/23 05:45:00 PM,129.114,9.669
69,05/23/23 06:00:00 PM,130.376,9.669
70,05/23/23 06:15:00 PM,131.344,9.669
71,05/23/23 06:30:00 PM,132.521,9.669
72,05/23/23 06:45:00 PM,133.712,9.571
73,05/23/23 07:00:00 PM,134.869,9.472
74,05/23/23 07:15:00 PM,135.923,9.373
75,05/23/23 07:30:00 PM,136.911,9.373
76,05/23/23 07:45:00 PM,137.812,9.373
77,05/23/23 08:00:00 PM,138.489,9.373
78,05/23/23 08:15:00 PM,139.162,9.275
79,05/23/23 08:30:00 PM,139.960,9.275
80,05/23/23 08:45:00 PM,140.707,9.275
81,05/23/23 09:00:00 PM,141.193,9.275
82,05/23/23 09:15:00 PM,141.644,9.275
83,05/23/23 09:30:00 PM,142.217,9.275
84,05/23/23 09:45:00 PM,142.582,9.275
85,05/23/23 10:00:00 PM,142.825,9.275
86,05/23/23 10:15:00 PM,142.791,9.275
87,05/23/23 10:30:00 PM,142.825,9.275
88,05/23/23 10:45:00 PM,142.860,9.275
89,05/23/23 11:00:00 PM,142.617,9.275
90,05/23/23 11:15:00 PM,142.408,9.275
91,05/23/23 11:30:00 PM,142.186,9.373
92,05/23/23 11:45:00 PM,141.974,9.275
93,05/24/23 12:00:00 AM,141.786,9.373
94,05/24/23 12:15:00 AM,141.474,9.373
95,05/24/23 12:30:00 AM,141.196,9.373
96,05/24/23 12:45:00 AM,140.814,9.373
97,05/24/23 01:00:00 AM,140.640,9.373
98,05/24/23 01:15:00 AM,140.224,9.373
99,05/24/23 01:30:00 AM,140.085,9.373
100,05/24/23 01:45:00 AM,139.929,9.373
101,05/24/23 02:00:00 AM,139.755,9.373
102,05/24/23 02:15:00 AM,139.582,9.373
103,05/24/23 02:30:00 AM,139.425,9.373
104,05/24/23 02:45:00 AM,139.252,9.373
105,05/24/23 03:00:00 AM,139.165,9.373
106,05/24/23 03:15:00 AM,138.922,9.373
107,05/24/23 03:30:00 AM,138.853,9.373
108,05/24/23 03:45:00 AM,138.697,9.373
109,05/24/23 04:00:00 AM,138.437,9.373
110,05/24/23 04:15:00 AM,138.437,9.373
111,05/24/23 04:30:00 AM,138.385,9.373
112,05/24/23 04:45:00 AM,138.246,9.373
113,05/24/23 05:00:00 AM,138.214,9.472
114,05/24/23 05:15:00 AM,138.093,9.472
115,05/24/23 05:30:00 AM,137.919,9.472
116,05/24/23 05:45:00 AM,137.795,9.373
117,05/24/23 06:00:00 AM,137.573,9.472
118,05/24/23 06:15:00 AM,137.417,9.472
119,05/24/23 06:30:00 AM,137.275,9.373
120,05/24/23 06:45:00 AM,137.067,9.373
121,05/24/23 07:00:00 AM,136.738,9.373
122,05/24/23 07:15:00 AM,136.374,9.373
123,05/24/23 07:30:00 AM,136.079,9.373
124,05/24/23 07:45:00 AM,135.490,9.373
125,05/24/23 08:00:00 AM,134.970,9.373
126,05/24/23 08:15:00 AM,134.278,9.373
127,05/24/23 08:30:00 AM,133.620,9.373
128,05/24/23 08:45:00 AM,132.876,9.373
129,05/24/23 09:00:00 AM,132.221,9.472
130,05/24/23 09:15:00 AM,131.359,9.571
131,05/24/23 09:30:00 AM,130.410,9.669
132,05/24/23 09:45:00 AM,129.485,9.965
133,05/24/23 10:00:00 AM,128.447,10.553
134,05/24/23 10:15:00 AM,127.330,10.748
135,05/24/23 10:30:00 AM,126.198,11.041
136,05/24/23 10:45:00 AM,125.091,10.944
137,05/24/23 11:00:00 AM,123.992,11.139
138,05/24/23 11:15:00 AM,122.871,11.139
139,05/24/23 11:30:00 AM,121.839,11.236
140,05/24/23 11:45:00 AM,120.842,11.334
141,05/24/23 12:00:00 PM,119.809,11.334
142,05/24/23 12:15:00 PM,118.918,11.528
143,05/24/23 12:30:00 PM,118.085,11.236
144,05/24/23 12:45:00 PM,117.416,11.334
145,05/24/23 01:00:00 PM,117.246,11.431
146,05/24/23 01:15:00 PM,116.325,11.722
147,05/24/23 01:30:00 PM,115.951,11.916
148,05/24/23 01:45:00 PM,115.784,12.110
149,05/24/23 02:00:00 PM,115.666,12.207
150,05/24/23 02:15:00 PM,115.718,12.207
151,05/24/23 02:30:00 PM,115.907,12.207
152,05/24/23 02:45:00 PM,116.133,12.304
153,05/24/23 03:00:00 PM,116.563,12.304
154,05/24/23 03:15:00 PM,116.944,12.401
155,05/24/23 03:30:00 PM,117.495,12.401
156,05/24/23 03:45:00 PM,118.137,12.594
157,05/24/23 04:00:00 PM,118.815,11.528
158,05/24/23 04:15:00 PM,119.690,10.748
159,05/24/23 04:30:00 PM,120.701,10.553
160,05/24/23 04:45:00 PM,121.759,10.161
161,05/24/23 05:00:00 PM,122.825,10.063
162,05/24/23 05:15:00 PM,123.992,9.866
163,05/24/23 05:30:00 PM,125.153,10.063
164,05/24/23 05:45:00 PM,126.275,10.063
165,05/24/23 06:00:00 PM,127.386,10.259
166,05/24/23 06:15:00 PM,128.350,10.161
167,05/24/23 06:30:00 PM,129.482,10.455
168,05/24/23 06:45:00 PM,130.516,10.357
169,05/24/23 07:00:00 PM,131.640,10.357
170,05/24/23 07:15:00 PM,132.710,10.259
171,05/24/23 07:30:00 PM,133.749,10.259
172,05/24/23 07:45:00 PM,134.661,10.063
173,05/24/23 08:00:00 PM,135.649,10.063
174,05/24/23 08:15:00 PM,136.674,10.161
175,05/24/23 08:30:00 PM,137.529,9.768
176,05/24/23 08:45:00 PM,138.370,9.472
177,05/24/23 09:00:00 PM,139.238,9.472
178,05/24/23 09:15:00 PM,139.706,9.472
179,05/24/23 09:30:00 PM,140.421,9.571
180,05/24/23 09:45:00 PM,141.025,9.472
181,05/24/23 10:00:00 PM,141.421,9.373
182,05/24/23 10:15:00 PM,141.925,9.373
183,05/24/23 10:30:00 PM,142.342,9.373
184,05/24/23 10:45:00 PM,142.620,9.373
185,05/24/23 11:00:00 PM,142.689,9.373
186,05/24/23 11:15:00 PM,142.689,9.373
187,05/24/23 11:30:00 PM,142.603,9.373
188,05/24/23 11:45:00 PM,142.377,9.373
189,05/25/23 12:00:00 AM,142.171,9.472
190,05/25/23 12:15:00 AM,141.963,9.472
191,05/25/23 12:30:00 AM,141.685,9.472
192,05/25/23 12:45:00 AM,141.442,9.472
193,05/25/23 01:00:00 AM,141.043,9.472
194,05/25/23 01:15:00 AM,140.904,9.472
195,05/25/23 01:30:00 AM,140.574,9.472
196,05/25/23 01:45:00 AM,140.261,9.472
197,05/25/23 02:00:00 AM,139.966,9.472
198,05/25/23 02:15:00 AM,139.793,9.472
199,05/25/23 02:30:00 AM,139.532,9.472
200,05/25/23 02:45:00 AM,139.290,9.472
201,05/25/23 03:00:00 AM,139.047,9.472
202,05/25/23 03:15:00 AM,138.734,9.472
203,05/25/23 03:30:00 AM,138.457,9.472
204,05/25/23 03:45:00 AM,138.197,9.472
205,05/25/23 04:00:00 AM,137.954,9.472
206,05/25/23 04:15:00 AM,137.798,9.472
207,05/25/23 04:30:00 AM,137.659,9.472
208,05/25/23 04:45:00 AM,137.451,9.472
209,05/25/23 05:00:00 AM,137.312,9.472
210,05/25/23 05:15:00 AM,137.174,9.472
211,05/25/23 05:30:00 AM,137.035,9.472
212,05/25/23 05:45:00 AM,136.879,9.472
213,05/25/23 06:00:00 AM,136.810,9.472
214,05/25/23 06:15:00 AM,136.550,9.472
215,05/25/23 06:30:00 AM,136.411,9.472
216,05/25/23 06:45:00 AM,136.169,9.472
217,05/25/23 07:00:00 AM,135.961,9.472
218,05/25/23 07:15:00 AM,135.753,9.472
219,05/25/23 07:30:00 AM,135.476,9.472
220,05/25/23 07:45:00 AM,135.201,9.571
221,05/25/23 08:00:00 AM,134.838,9.571
222,05/25/23 08:15:00 AM,134.439,9.571
223,05/25/23 08:30:00 AM,134.006,9.571
224,05/25/23 08:45:00 AM,133.504,9.571
225,05/25/23 09:00:00 AM,133.089,9.571
226,05/25/23 09:15:00 AM,132.417,9.669
227,05/25/23 09:30:00 AM,131.794,9.669
228,05/25/23 09:45:00 AM,131.061,10.063
229,05/25/23 10:00:00 AM,130.528,10.161
230,05/25/23 10:15:00 AM,129.482,10.455
231,05/25/23 10:30:00 AM,128.808,10.455
232,05/25/23 10:45:00 AM,127.897,10.651
233,05/25/23 11:00:00 AM,127.108,10.846
234,05/25/23 11:15:00 AM,126.112,11.041
235,05/25/23 11:30:00 AM,125.136,11.334
236,05/25/23 11:45:00 AM,124.175,11.528
237,05/25/23 12:00:00 PM,123.303,11.819
238,05/25/23 12:15:00 PM,122.454,12.304
239,05/25/23 12:30:00 PM,121.595,13.076
240,05/25/23 12:45:00 PM,120.856,13.173
241,05/25/23 01:00:00 PM,120.120,13.365
242,05/25/23 01:15:00 PM,119.362,13.365
243,05/25/23 01:30:00 PM,118.715,12.980
244,05/25/23 01:45:00 PM,118.193,12.787
245,05/25/23 02:00:00 PM,117.910,12.497
246,05/25/23 02:15:00 PM,117.618,12.497
247,05/25/23 02:30:00 PM,117.487,12.110
248,05/25/23 02:45:00 PM,117.355,12.304
249,05/25/23 03:00:00 PM,117.532,12.497
250,05/25/23 03:15:00 PM,117.692,12.690
251,05/25/23 03:30:00 PM,117.915,12.690
252,05/25/23 03:45:00 PM,118.292,12.594
253,05/25/23 04:00:00 PM,118.631,12.401
254,05/25/23 04:15:00 PM,119.125,12.207
255,05/25/23 04:30:00 PM,119.730,11.625
256,05/25/23 04:45:00 PM,120.389,11.139
257,05/25/23 05:00:00 PM,121.108,10.944
258,05/25/23 05:15:00 PM,122.102,10.748
259,05/25/23 05:30:00 PM,123.011,10.553
260,05/25/23 05:45:00 PM,124.028,10.553
261,05/25/23 06:00:00 PM,125.169,10.651
262,05/25/23 06:15:00 PM,126.150,10.553
263,05/25/23 06:30:00 PM,127.221,10.553
264,05/25/23 06:45:00 PM,128.260,10.651
265,05/25/23 07:00:00 PM,129.539,10.651
266,05/25/23 07:15:00 PM,130.628,10.651
267,05/25/23 07:30:00 PM,131.709,10.944
268,05/25/23 07:45:00 PM,132.808,10.651
269,05/25/23 08:00:00 PM,133.830,10.651
270,05/25/23 08:15:00 PM,134.730,10.651
271,05/25/23 08:30:00 PM,135.562,10.651
272,05/25/23 08:45:00 PM,136.463,10.651
273,05/25/23 09:00:00 PM,137.446,10.455
274,05/25/23 09:15:00 PM,138.131,10.161
275,05/25/23 09:30:00 PM,138.593,9.965
276,05/25/23 09:45:00 PM,139.232,9.866
277,05/25/23 10:00:00 PM,139.819,9.768
278,05/25/23 10:15:00 PM,140.305,9.768
279,05/25/23 10:30:00 PM,140.756,9.768
280,05/25/23 10:45:00 PM,141.208,9.768
281,05/25/23 11:00:00 PM,141.506,9.866
282,05/25/23 11:15:00 PM,141.784,9.866
283,05/25/23 11:30:00 PM,142.010,9.866
284,05/25/23 11:45:00 PM,142.131,9.866
285,05/26/23 12:00:00 AM,142.131,9.866
286,05/26/23 12:15:00 AM,142.166,9.866
287,05/26/23 12:30:00 AM,142.044,9.866
288,05/26/23 12:45:00 AM,141.680,9.866
289,05/26/23 01:00:00 AM,141.749,9.866
290,05/26/23 01:15:00 AM,141.367,9.866
291,05/26/23 01:30:00 AM,140.965,9.768
292,05/26/23 01:45:00 AM,140.583,9.768
293,05/26/23 02:00:00 AM,140.253,9.768
294,05/26/23 02:15:00 AM,139.868,9.669
295,05/26/23 02:30:00 AM,139.417,9.669
296,05/26/23 02:45:00 AM,138.966,9.669
297,05/26/23 03:00:00 AM,138.550,9.669
298,05/26/23 03:15:00 AM,138.185,9.669
299,05/26/23 03:30:00 AM,137.876,9.768
300,05/26/23 03:45:00 AM,137.564,9.768
301,05/26/23 04:00:00 AM,137.304,9.768
302,05/26/23 04:15:00 AM,137.116,9.866
303,05/26/23 04:30:00 AM,136.891,9.866
304,05/26/23 04:45:00 AM,136.579,9.866
305,05/26/23 05:00:00 AM,136.388,9.866
306,05/26/23 05:15:00 AM,136.128,9.866
307,05/26/23 05:30:00 AM,135.888,9.965
308,05/26/23 05:45:00 AM,135.614,10.063
309,05/26/23 06:00:00 AM,135.458,10.063
310,05/26/23 06:15:00 AM,135.164,10.063
311,05/26/23 06:30:00 AM,134.866,9.965
312,05/26/23 06:45:00 AM,134.569,9.866
313,05/26/23 07:00:00 AM,134.413,9.866
314,05/26/23 07:15:00 AM,134.168,9.768
315,05/26/23 07:30:00 AM,134.012,9.768
316,05/26/23 07:45:00 AM,133.822,9.768
317,05/26/23 08:00:00 AM,133.735,9.768
318,05/26/23 08:15:00 AM,133.547,9.866
319,05/26/23 08:30:00 AM,133.322,9.866
320,05/26/23 08:45:00 AM,133.048,9.965
321,05/26/23 09:00:00 AM,132.762,10.259
322,05/26/23 09:15:00 AM,132.500,10.161
323,05/26/23 09:30:00 AM,132.119,10.161
324,05/26/23 09:45:00 AM,131.773,10.161
325,05/26/23 10:00:00 AM,131.381,10.357
326,05/26/23 10:15:00 AM,130.919,10.553
327,05/26/23 10:30:00 AM,130.394,10.944
328,05/26/23 10:45:00 AM,129.587,11.139
329,05/26/23 11:00:00 AM,129.261,11.236
330,05/26/23 11:15:00 AM,128.625,11.334
331,05/26/23 11:30:00 AM,127.948,11.236
332,05/26/23 11:45:00 AM,127.208,11.334
333,05/26/23 12:00:00 PM,126.465,11.334
334,05/26/23 12:15:00 PM,125.743,11.431
335,05/26/23 12:30:00 PM,125.164,11.722
336,05/26/23 12:45:00 PM,124.444,11.916
337,05/26/23 01:00:00 PM,123.708,12.110
338,05/26/23 01:15:00 PM,122.986,12.207
339,05/26/23 01:30:00 PM,122.286,12.497
340,05/26/23 01:45:00 PM,121.752,12.497
341,05/26/23 02:00:00 PM,121.304,12.497
342,05/26/23 02:15:00 PM,120.922,12.401
343,05/26/23 02:30:00 PM,120.526,12.401
344,05/26/23 02:45:00 PM,120.334,12.304
345,05/26/23 03:00:00 PM,120.092,12.304
346,05/26/23 03:15:00 PM,119.989,12.304
347,05/26/23 03:30:00 PM,119.923,12.401
348,05/26/23 03:45:00 PM,119.879,12.690
349,05/26/23 04:00:00 PM,119.950,12.787
350,05/26/23 04:15:00 PM,120.093,12.980
351,05/26/23 04:30:00 PM,120.399,13.461
352,05/26/23 04:45:00 PM,120.818,13.654
353,05/26/23 05:00:00 PM,121.249,13.654
354,05/26/23 05:15:00 PM,121.726,13.461
355,05/26/23 05:30:00 PM,122.307,13.269
356,05/26/23 05:45:00 PM,123.062,12.497
357,05/26/23 06:00:00 PM,123.895,12.013
358,05/26/23 06:15:00 PM,124.804,11.819
359,05/26/23 06:30:00 PM,125.656,11.431
360,05/26/23 06:45:00 PM,126.756,11.236
361,05/26/23 07:00:00 PM,127.594,10.944
362,05/26/23 07:15:00 PM,128.735,10.944
363,05/26/23 07:30:00 PM,129.898,11.139
364,05/26/23 07:45:00 PM,130.944,11.431
365,05/26/23 08:00:00 PM,132.129,11.722
366,05/26/23 08:15:00 PM,133.021,11.431
367,05/26/23 08:30:00 PM,134.046,10.944
368,05/26/23 08:45:00 PM,134.860,10.944
369,05/26/23 09:00:00 PM,135.776,10.846
370,05/26/23 09:15:00 PM,136.608,10.846
371,05/26/23 09:30:00 PM,137.318,10.846
372,05/26/23 09:45:00 PM,137.975,10.748
373,05/26/23 10:00:00 PM,138.651,10.748
374,05/26/23 10:15:00 PM,139.218,10.553
375,05/26/23 10:30:00 PM,139.767,10.357
376,05/26/23 10:45:00 PM,140.444,10.357
377,05/26/23 11:00:00 PM,141.014,10.259
378,05/26/23 11:15:00 PM,141.344,10.259
379,05/26/23 11:30:00 PM,141.622,10.259
380,05/26/23 11:45:00 PM,141.970,10.259
381,05/27/23 12:00:00 AM,142.161,10.259
382,05/27/23 12:15:00 AM,142.265,10.259
383,05/27/23 12:30:00 AM,142.383,10.161
384,05/27/23 12:45:00 AM,142.276,10.063
385,05/27/23 01:00:00 AM,142.169,9.965
386,05/27/23 01:15:00 AM,141.908,9.965
387,05/27/23 01:30:00 AM,141.630,9.965
388,05/27/23 01:45:00 AM,141.266,9.965
389,05/27/23 02:00:00 AM,140.936,9.965
390,05/27/23 02:15:00 AM,140.380,9.965
391,05/27/23 02:30:00 AM,140.001,10.063
392,05/27/23 02:45:00 AM,139.359,10.063
393,05/27/23 03:00:00 AM,138.926,10.063
394,05/27/23 03:15:00 AM,138.474,10.063
395,05/27/23 03:30:00 AM,137.954,10.063
396,05/27/23 03:45:00 AM,137.521,10.063
397,05/27/23 04:00:00 AM,137.087,10.063
398,05/27/23 04:15:00 AM,136.466,10.161
399,05/27/23 04:30:00 AM,136.223,10.161
400,05/27/23 04:45:00 AM,135.914,10.259
401,05/27/23 05:00:00 AM,135.394,10.259
402,05/27/23 05:15:00 AM,135.100,10.259
403,05/27/23 05:30:00 AM,134.909,10.259
404,05/27/23 05:45:00 AM,134.702,10.259
405,05/27/23 06:00:00 AM,134.231,10.161
406,05/27/23 06:15:00 AM,133.905,10.259
407,05/27/23 06:30:00 AM,133.642,10.161
408,05/27/23 06:45:00 AM,133.611,10.259
409,05/27/23 07:00:00 AM,133.109,10.259
410,05/27/23 07:15:00 AM,132.866,10.259
411,05/27/23 07:30:00 AM,132.572,10.259
412,05/27/23 07:45:00 AM,132.364,10.259
413,05/27/23 08:00:00 AM,132.139,10.259
414,05/27/23 08:15:00 AM,132.087,10.259
415,05/27/23 08:30:00 AM,131.917,10.357
416,05/27/23 08:45:00 AM,131.848,10.357
417,05/27/23 09:00:00 AM,131.762,10.357
418,05/27/23 09:15:00 AM,131.744,10.357
419,05/27/23 09:30:00 AM,131.519,10.357
420,05/27/23 09:45:00 AM,131.522,10.455
421,05/27/23 10:00:00 AM,131.438,10.553
422,05/27/23 10:15:00 AM,131.248,10.553
423,05/27/23 10:30:00 AM,130.989,10.553
424,05/27/23 10:45:00 AM,130.939,10.651
425,05/27/23 11:00:00 AM,130.671,10.944
426,05/27/23 11:15:00 AM,130.380,11.041
427,05/27/23 11:30:00 AM,130.017,11.041
428,05/27/23 11:45:00 AM,129.708,11.139
429,05/27/23 12:00:00 PM,129.212,11.334
430,05/27/23 12:15:00 PM,128.696,11.431
431,05/27/23 12:30:00 PM,128.227,11.334
432,05/27/23 12:45:00 PM,127.685,11.722
433,05/27/23 01:00:00 PM,127.285,11.625
434,05/27/23 01:15:00 PM,126.833,11.528
435,05/27/23 01:30:00 PM,126.249,11.625
436,05/27/23 01:45:00 PM,125.901,11.528
437,05/27/23 02:00:00 PM,125.282,11.625
438,05/27/23 02:15:00 PM,124.900,11.528
439,05/27/23 02:30:00 PM,124.557,11.625
440,05/27/23 02:45:00 PM,124.264,11.625
441,05/27/23 03:00:00 PM,123.887,11.722
442,05/27/23 03:15:00 PM,123.507,11.722
443,05/27/23 03:30:00 PM,123.286,11.819
444,05/27/23 03:45:00 PM,123.165,11.819
445,05/27/23 04:00:00 PM,123.047,11.916
446,05/27/23 04:15:00 PM,123.067,12.013
447,05/27/23 04:30:00 PM,123.069,12.110
448,05/27/23 04:45:00 PM,123.353,12.401
449,05/27/23 05:00:00 PM,123.459,12.497
450,05/27/23 05:15:00 PM,123.585,12.690
451,05/27/23 05:30:00 PM,123.812,12.787
452,05/27/23 05:45:00 PM,124.175,12.787
453,05/27/23 06:00:00 PM,124.522,12.883
454,05/27/23 06:15:00 PM,125.052,12.690
455,05/27/23 06:30:00 PM,125.683,12.401
456,05/27/23 06:45:00 PM,126.327,11.334
457,05/27/23 07:00:00 PM,127.117,10.553
458,05/27/23 07:15:00 PM,127.901,10.161
459,05/27/23 07:30:00 PM,128.750,10.259
460,05/27/23 07:45:00 PM,129.684,10.259
461,05/27/23 08:00:00 PM,130.663,10.651
462,05/27/23 08:15:00 PM,131.692,10.944
463,05/27/23 08:30:00 PM,132.701,11.139
464,05/27/23 08:45:00 PM,133.645,10.846
465,05/27/23 09:00:00 PM,134.597,10.846
466,05/27/23 09:15:00 PM,135.458,10.651
467,05/27/23 09:30:00 PM,136.391,10.553
468,05/27/23 09:45:00 PM,137.290,10.455
469,05/27/23 10:00:00 PM,137.931,10.455
470,05/27/23 10:15:00 PM,138.694,10.455
471,05/27/23 10:30:00 PM,139.354,10.455
472,05/27/23 10:45:00 PM,139.811,10.651
473,05/27/23 11:00:00 PM,140.265,10.748
474,05/27/23 11:15:00 PM,140.734,10.748
475,05/27/23 11:30:00 PM,141.186,10.748
476,05/27/23 11:45:00 PM,141.568,10.748
477,05/28/23 12:00:00 AM,141.843,10.651
478,05/28/23 12:15:00 AM,142.173,10.651
479,05/28/23 12:30:00 AM,142.242,10.651
480,05/28/23 12:45:00 AM,142.312,10.651
481,05/28/23 01:00:00 AM,142.430,10.553
482,05/28/23 01:15:00 AM,142.222,10.553
483,05/28/23 01:30:00 AM,141.979,10.553
484,05/28/23 01:45:00 AM,141.631,10.553
485,05/28/23 02:00:00 AM,141.339,10.651
486,05/28/23 02:15:00 AM,140.939,10.651
487,05/28/23 02:30:00 AM,140.540,10.651
488,05/28/23 02:45:00 AM,140.089,10.651
489,05/28/23 03:00:00 AM,139.551,10.651
490,05/28/23 03:15:00 AM,138.839,10.651
491,05/28/23 03:30:00 AM,138.165,10.748
492,05/28/23 03:45:00 AM,137.607,10.651
493,05/28/23 04:00:00 AM,136.986,10.748
494,05/28/23 04:15:00 AM,136.382,10.846
495,05/28/23 04:30:00 AM,135.778,10.944
496,05/28/23 04:45:00 AM,135.192,11.041
497,05/28/23 05:00:00 AM,134.638,11.041
498,05/28/23 05:15:00 AM,134.135,11.041
499,05/28/23 05:30:00 AM,133.757,11.139
500,05/28/23 05:45:00 AM,133.411,11.139
501,05/28/23 06:00:00 AM,132.978,11.139
502,05/28/23 06:15:00 AM,132.649,11.139
503,05/28/23 06:30:00 AM,132.219,11.236
504,05/28/23 06:45:00 AM,131.888,11.139
505,05/28/23 07:00:00 AM,131.631,11.236
506,05/28/23 07:15:00 AM,131.441,11.236
507,05/28/23 07:30:00 AM,131.302,11.236
508,05/28/23 07:45:00 AM,131.066,10.846
509,05/28/23 08:00:00 AM,130.888,10.651
510,05/28/23 08:15:00 AM,130.680,10.651
511,05/28/23 08:30:00 AM,130.559,10.651
512,05/28/23 08:45:00 AM,130.317,10.651
513,05/28/23 09:00:00 AM,130.282,10.651
514,05/28/23 09:15:00 AM,130.248,10.651
515,05/28/23 09:30:00 AM,130.337,10.748
516,05/28/23 09:45:00 AM,130.530,10.846
517,05/28/23 10:00:00 AM,130.780,11.139
518,05/28/23 10:15:00 AM,130.953,11.139
519,05/28/23 10:30:00 AM,131.083,11.431
520,05/28/23 10:45:00 AM,131.109,11.139
521,05/28/23 11:00:00 AM,131.213,11.139
522,05/28/23 11:15:00 AM,131.250,11.236
523,05/28/23 11:30:00 AM,131.106,11.625
524,05/28/23 11:45:00 AM,131.128,11.819
525,05/28/23 12:00:00 PM,130.970,11.722
526,05/28/23 12:15:00 PM,130.872,11.916
527,05/28/23 12:30:00 PM,130.543,11.916
528,05/28/23 12:45:00 PM,130.497,12.110
529,05/28/23 01:00:00 PM,130.289,12.110
530,05/28/23 01:15:00 PM,129.998,12.207
531,05/28/23 01:30:00 PM,129.756,12.207
532,05/28/23 01:45:00 PM,129.401,12.497
533,05/28/23 02:00:00 PM,129.132,12.787
534,05/28/23 02:15:00 PM,128.827,12.980
535,05/28/23 02:30:00 PM,128.587,13.076
536,05/28/23 02:45:00 PM,128.328,13.076
537,05/28/23 03:00:00 PM,127.904,13.365
538,05/28/23 03:15:00 PM,127.639,13.173
539,05/28/23 03:30:00 PM,127.430,12.497
540,05/28/23 03:45:00 PM,127.041,12.787
541,05/28/23 04:00:00 PM,126.834,12.787
542,05/28/23 04:15:00 PM,126.713,12.787
543,05/28/23 04:30:00 PM,126.454,12.787
544,05/28/23 04:45:00 PM,126.373,12.980
545,05/28/23 05:00:00 PM,126.390,12.980
546,05/28/23 05:15:00 PM,126.407,12.980
547,05/28/23 05:30:00 PM,126.355,12.980
548,05/28/23 05:45:00 PM,126.404,12.883
549,05/28/23 06:00:00 PM,126.528,12.980
550,05/28/23 06:15:00 PM,126.796,12.690
551,05/28/23 06:30:00 PM,127.058,12.787
552,05/28/23 06:45:00 PM,127.470,12.690
