#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
72,05/23/2023 18:00:00,10.122,,,,
73,05/23/2023 18:15:00,10.068,,,,
74,05/23/2023 18:30:00,10.014,,,,
75,05/23/2023 18:45:00,10.132,,,,
76,05/23/2023 19:00:00,9.993,,,,
77,05/23/2023 19:15:00,10.014,,,,
78,05/23/2023 19:30:00,10.036,,,,
79,05/23/2023 19:45:00,10.014,,,,
80,05/23/2023 20:00:00,9.939,,,,
81,05/23/2023 20:15:00,9.907,,,,
82,05/23/2023 20:30:00,9.896,,,,
83,05/23/2023 20:45:00,9.918,,,,
84,05/23/2023 21:00:00,9.896,,,,
85,05/23/2023 21:15:00,9.875,,,,
86,05/23/2023 21:30:00,9.843,,,,
87,05/23/2023 21:45:00,9.832,,,,
88,05/23/2023 22:00:00,9.811,,,,
89,05/23/2023 22:15:00,9.811,,,,
90,05/23/2023 22:30:00,9.821,,,,
91,05/23/2023 22:45:00,9.821,,,,
92,05/23/2023 23:00:00,9.821,,,,
93,05/23/2023 23:15:00,9.832,,,,
94,05/23/2023 23:30:00,9.832,,,,
95,05/23/2023 23:45:00,9.821,,,,
96,05/24/2023 00:00:00,9.832,,,,
97,05/24/2023 00:15:00,9.832,,,,
98,05/24/2023 00:30:00,9.821,,,,
99,05/24/2023 00:45:00,9.832,,,,
100,05/24/2023 01:00:00,9.832,,,,
101,05/24/2023 01:15:00,9.832,,,,
102,05/24/2023 01:30:00,9.821,,,,
103,05/24/2023 01:45:00,9.821,,,,
104,05/24/2023 02:00:00,9.779,,,,
105,05/24/2023 02:15:00,9.736,,,,
106,05/24/2023 02:30:00,9.725,,,,
107,05/24/2023 02:45:00,9.725,,,,
108,05/24/2023 03:00:00,9.725,,,,
109,05/24/2023 03:15:00,9.725,,,,
110,05/24/2023 03:30:00,9.725,,,,
111,05/24/2023 03:45:00,9.725,,,,
112,05/24/2023 04:00:00,9.725,,,,
113,05/24/2023 04:15:00,9.725,,,,
114,05/24/2023 04:30:00,9.725,,,,
115,05/24/2023 04:45:00,9.693,,,,
116,05/24/2023 05:00:00,9.661,,,,
117,05/24/2023 05:15:00,9.661,,,,
118,05/24/2023 05:30:00,9.650,,,,
119,05/24/2023 05:45:00,9.661,,,,
120,05/24/2023 06:00:00,9.671,,,,
121,05/24/2023 06:15:00,9.671,,,,
122,05/24/2023 06:30:00,9.671,,,,
123,05/24/2023 06:45:00,9.682,,,,
124,05/24/2023 07:00:00,9.693,,,,
125,05/24/2023 07:15:00,9.693,,,,
126,05/24/2023 07:30:00,9.714,,,,
127,05/24/2023 07:45:00,9.725,,,,
128,05/24/2023 08:00:00,9.736,,,,
129,05/24/2023 08:15:00,9.746,,,,
130,05/24/2023 08:30:00,9.757,,,,
131,05/24/2023 08:45:00,9.811,,,,
132,05/24/2023 09:00:00,9.854,,,,
133,05/24/2023 09:15:00,9.896,,,,
134,05/24/2023 09:30:00,9.939,,,,
135,05/24/2023 09:45:00,9.993,,,,
136,05/24/2023 10:00:00,10.004,,,,
137,05/24/2023 10:15:00,10.068,,,,
138,05/24/2023 10:30:00,10.100,,,,
139,05/24/2023 10:45:00,10.100,,,,
140,05/24/2023 11:00:00,10.154,,,,
141,05/24/2023 11:15:00,10.186,,,,
142,05/24/2023 11:30:00,10.229,,,,
143,05/24/2023 11:45:00,10.240,,,,
144,05/24/2023 12:00:00,10.261,,,,
145,05/24/2023 12:15:00,10.272,,,,
146,05/24/2023 12:30:00,10.325,,,,
147,05/24/2023 12:45:00,10.272,,,,
148,05/24/2023 13:00:00,10.390,,,,
149,05/24/2023 13:15:00,10.379,,,,
150,05/24/2023 13:30:00,10.465,,,,
151,05/24/2023 13:45:00,10.497,,,,
152,05/24/2023 14:00:00,10.497,,,,
153,05/24/2023 14:15:00,10.529,,,,
154,05/24/2023 14:30:00,10.540,,,,
155,05/24/2023 14:45:00,10.561,,,,
156,05/24/2023 15:00:00,10.561,,,,
157,05/24/2023 15:15:00,10.519,,,,
158,05/24/2023 15:30:00,10.443,,,,
159,05/24/2023 15:45:00,10.551,,,,
160,05/24/2023 16:00:00,10.658,,,,
161,05/24/2023 16:15:00,10.733,,,,
162,05/24/2023 16:30:00,10.787,,,,
163,05/24/2023 16:45:00,10.787,,,,
164,05/24/2023 17:00:00,10.990,,,,
165,05/24/2023 17:15:00,11.023,,,,
166,05/24/2023 17:30:00,10.958,,,,
167,05/24/2023 17:45:00,10.872,,,,
168,05/24/2023 18:00:00,10.744,,,,
169,05/24/2023 18:15:00,10.679,,,,
170,05/24/2023 18:30:00,10.722,,,,
171,05/24/2023 18:45:00,10.733,,,,
172,05/24/2023 19:00:00,10.647,,,,
173,05/24/2023 19:15:00,10.658,,,,
174,05/24/2023 19:30:00,10.701,,,,
175,05/24/2023 19:45:00,10.701,,,,
176,05/24/2023 20:00:00,10.754,,,,
177,05/24/2023 20:15:00,10.797,,,,
178,05/24/2023 20:30:00,10.722,,,,
179,05/24/2023 20:45:00,10.626,,,,
180,05/24/2023 21:00:00,10.476,,,,
181,05/24/2023 21:15:00,10.390,,,,
182,05/24/2023 21:30:00,10.218,,,,
183,05/24/2023 21:45:00,10.132,,,,
184,05/24/2023 22:00:00,10.068,,,,
185,05/24/2023 22:15:00,9.950,,,,
186,05/24/2023 22:30:00,9.929,,,,
187,05/24/2023 22:45:00,9.961,,,,
188,05/24/2023 23:00:00,9.961,,,,
189,05/24/2023 23:15:00,9.929,,,,
190,05/24/2023 23:30:00,9.886,,,,
191,05/24/2023 23:45:00,9.864,,,,
192,05/25/2023 00:00:00,9.843,,,,
193,05/25/2023 00:15:00,9.832,,,,
194,05/25/2023 00:30:00,9.832,,,,
195,05/25/2023 00:45:00,9.832,,,,
196,05/25/2023 01:00:00,9.832,,,,
197,05/25/2023 01:15:00,9.832,,,,
198,05/25/2023 01:30:00,9.832,,,,
199,05/25/2023 01:45:00,9.843,,,,
200,05/25/2023 02:00:00,9.843,,,,
201,05/25/2023 02:15:00,9.843,,,,
202,05/25/2023 02:30:00,9.843,,,,
203,05/25/2023 02:45:00,9.843,,,,
204,05/25/2023 03:00:00,9.843,,,,
205,05/25/2023 03:15:00,9.843,,,,
206,05/25/2023 03:30:00,9.843,,,,
207,05/25/2023 03:45:00,9.843,,,,
208,05/25/2023 04:00:00,9.843,,,,
209,05/25/2023 04:15:00,9.843,,,,
210,05/25/2023 04:30:00,9.832,,,,
211,05/25/2023 04:45:00,9.821,,,,
212,05/25/2023 05:00:00,9.832,,,,
213,05/25/2023 05:15:00,9.821,,,,
214,05/25/2023 05:30:00,9.832,,,,
215,05/25/2023 05:45:00,9.843,,,,
216,05/25/2023 06:00:00,9.843,,,,
217,05/25/2023 06:15:00,9.843,,,,
218,05/25/2023 06:30:00,9.864,,,,
219,05/25/2023 06:45:00,9.918,,,,
220,05/25/2023 07:00:00,9.939,,,,
221,05/25/2023 07:15:00,9.939,,,,
222,05/25/2023 07:30:00,9.950,,,,
223,05/25/2023 07:45:00,9.961,,,,
224,05/25/2023 08:00:00,9.961,,,,
225,05/25/2023 08:15:00,9.961,,,,
226,05/25/2023 08:30:00,9.961,,,,
227,05/25/2023 08:45:00,9.982,,,,
228,05/25/2023 09:00:00,10.014,,,,
229,05/25/2023 09:15:00,10.047,,,,
230,05/25/2023 09:30:00,10.047,,,,
231,05/25/2023 09:45:00,10.068,,,,
232,05/25/2023 10:00:00,10.100,,,,
233,05/25/2023 10:15:00,10.154,,,,
234,05/25/2023 10:30:00,10.218,,,,
235,05/25/2023 10:45:00,10.304,,,,
236,05/25/2023 11:00:00,10.358,,,,
237,05/25/2023 11:15:00,10.401,,,,
238,05/25/2023 11:30:00,10.454,,,,
239,05/25/2023 11:45:00,10.486,,,,
240,05/25/2023 12:00:00,10.497,,,,
241,05/25/2023 12:15:00,10.519,,,,
242,05/25/2023 12:30:00,10.540,,,,
243,05/25/2023 12:45:00,10.626,,,,
244,05/25/2023 13:00:00,10.701,,,,
245,05/25/2023 13:15:00,10.754,,,,
246,05/25/2023 13:30:00,10.851,,,,
247,05/25/2023 13:45:00,10.937,,,,
248,05/25/2023 14:00:00,10.905,,,,
249,05/25/2023 14:15:00,10.937,,,,
250,05/25/2023 14:30:00,11.001,,,,
251,05/25/2023 14:45:00,11.108,,,,
252,05/25/2023 15:00:00,10.969,,,,
253,05/25/2023 15:15:00,10.851,,,,
254,05/25/2023 15:30:00,10.701,,,,
255,05/25/2023 15:45:00,10.615,,,,
256,05/25/2023 16:00:00,10.594,,,,
257,05/25/2023 16:15:00,10.658,,,,
258,05/25/2023 16:30:00,10.712,,,,
259,05/25/2023 16:45:00,10.905,,,,
260,05/25/2023 17:00:00,10.905,,,,
261,05/25/2023 17:15:00,10.980,,,,
262,05/25/2023 17:30:00,11.173,,,,
263,05/25/2023 17:45:00,11.409,,,,
264,05/25/2023 18:00:00,11.688,,,,
265,05/25/2023 18:15:00,11.795,,,,
266,05/25/2023 18:30:00,11.966,,,,
267,05/25/2023 18:45:00,11.999,,,,
268,05/25/2023 19:00:00,11.859,,,,
269,05/25/2023 19:15:00,11.634,,,,
270,05/25/2023 19:30:00,11.537,,,,
271,05/25/2023 19:45:00,11.419,,,,
272,05/25/2023 20:00:00,10.679,,,,
273,05/25/2023 20:15:00,10.401,,,,
274,05/25/2023 20:30:00,10.336,,,,
275,05/25/2023 20:45:00,10.347,,,,
276,05/25/2023 21:00:00,10.336,,,,
277,05/25/2023 21:15:00,10.379,,,,
278,05/25/2023 21:30:00,10.594,,,,
279,05/25/2023 21:45:00,10.840,,,,
280,05/25/2023 22:00:00,10.958,,,,
281,05/25/2023 22:15:00,10.186,,,,
282,05/25/2023 22:30:00,10.014,,,,
283,05/25/2023 22:45:00,9.982,,,,
284,05/25/2023 23:00:00,9.982,,,,
285,05/25/2023 23:15:00,9.982,,,,
286,05/25/2023 23:30:00,9.982,,,,
287,05/25/2023 23:45:00,9.972,,,,
288,05/26/2023 00:00:00,9.961,,,,
289,05/26/2023 00:15:00,9.961,,,,
290,05/26/2023 00:30:00,9.929,,,,
291,05/26/2023 00:45:00,9.907,,,,
292,05/26/2023 01:00:00,9.907,,,,
293,05/26/2023 01:15:00,9.907,,,,
294,05/26/2023 01:30:00,9.907,,,,
295,05/26/2023 01:45:00,9.907,,,,
296,05/26/2023 02:00:00,9.896,,,,
297,05/26/2023 02:15:00,9.896,,,,
298,05/26/2023 02:30:00,9.896,,,,
299,05/26/2023 02:45:00,9.886,,,,
300,05/26/2023 03:00:00,9.896,,,,
301,05/26/2023 03:15:00,9.896,,,,
302,05/26/2023 03:30:00,9.896,,,,
303,05/26/2023 03:45:00,9.896,,,,
304,05/26/2023 04:00:00,9.896,,,,
305,05/26/2023 04:15:00,9.886,,,,
306,05/26/2023 04:30:00,9.896,,,,
307,05/26/2023 04:45:00,9.886,,,,
308,05/26/2023 05:00:00,9.886,,,,
309,05/26/2023 05:15:00,9.886,,,,
310,05/26/2023 05:30:00,9.886,,,,
311,05/26/2023 05:45:00,9.896,,,,
312,05/26/2023 06:00:00,9.907,,,,
313,05/26/2023 06:15:00,9.929,,,,
314,05/26/2023 06:30:00,9.961,,,,
315,05/26/2023 06:45:00,9.982,,,,
316,05/26/2023 07:00:00,10.004,,,,
317,05/26/2023 07:15:00,10.014,,,,
318,05/26/2023 07:30:00,10.004,,,,
319,05/26/2023 07:45:00,10.004,,,,
320,05/26/2023 08:00:00,9.993,,,,
321,05/26/2023 08:15:00,10.014,,,,
322,05/26/2023 08:30:00,10.047,,,,
323,05/26/2023 08:45:00,10.068,,,,
324,05/26/2023 09:00:00,10.100,,,,
325,05/26/2023 09:15:00,10.165,,,,
326,05/26/2023 09:30:00,10.240,,,,
327,05/26/2023 09:45:00,10.304,,,,
328,05/26/2023 10:00:00,10.358,,,,
329,05/26/2023 10:15:00,10.411,,,,
330,05/26/2023 10:30:00,10.465,,,,
331,05/26/2023 10:45:00,10.529,,,,
332,05/26/2023 11:00:00,10.594,,,,
333,05/26/2023 11:15:00,10.615,,,,
334,05/26/2023 11:30:00,10.626,,,,
335,05/26/2023 11:45:00,10.679,,,,
336,05/26/2023 12:00:00,10.722,,,,
337,05/26/2023 12:15:00,10.776,,,,
338,05/26/2023 12:30:00,10.862,,,,
339,05/26/2023 12:45:00,10.905,,,,
340,05/26/2023 13:00:00,10.958,,,,
341,05/26/2023 13:15:00,10.958,,,,
342,05/26/2023 13:30:00,11.066,,,,
343,05/26/2023 13:45:00,11.130,,,,
344,05/26/2023 14:00:00,11.259,,,,
345,05/26/2023 14:15:00,11.387,,,,
346,05/26/2023 14:30:00,11.441,,,,
347,05/26/2023 14:45:00,11.441,,,,
348,05/26/2023 15:00:00,11.452,,,,
349,05/26/2023 15:15:00,11.194,,,,
350,05/26/2023 15:30:00,11.033,,,,
351,05/26/2023 15:45:00,10.969,,,,
352,05/26/2023 16:00:00,10.862,,,,
353,05/26/2023 16:15:00,10.840,,,,
354,05/26/2023 16:30:00,10.851,,,,
355,05/26/2023 16:45:00,10.851,,,,
356,05/26/2023 17:00:00,10.915,,,,
357,05/26/2023 17:15:00,10.937,,,,
358,05/26/2023 17:30:00,11.033,,,,
359,05/26/2023 17:45:00,10.926,,,,
360,05/26/2023 18:00:00,12.009,,,,
361,05/26/2023 18:15:00,12.245,,,,
362,05/26/2023 18:30:00,12.192,,,,
363,05/26/2023 18:45:00,12.052,,,,
364,05/26/2023 19:00:00,12.052,,,,
365,05/26/2023 19:15:00,11.816,,,,
366,05/26/2023 19:30:00,11.752,,,,
367,05/26/2023 19:45:00,11.634,,,,
368,05/26/2023 20:00:00,11.645,,,,
369,05/26/2023 20:15:00,11.677,,,,
370,05/26/2023 20:30:00,11.645,,,,
371,05/26/2023 20:45:00,11.655,,,,
372,05/26/2023 21:00:00,11.505,,,,
373,05/26/2023 21:15:00,11.366,,,,
374,05/26/2023 21:30:00,11.259,,,,
375,05/26/2023 21:45:00,11.216,,,,
376,05/26/2023 22:00:00,11.291,,,,
377,05/26/2023 22:15:00,11.430,,,,
378,05/26/2023 22:30:00,11.452,,,,
379,05/26/2023 22:45:00,11.216,,,,
380,05/26/2023 23:00:00,10.508,,,,
381,05/26/2023 23:15:00,10.304,,,,
382,05/26/2023 23:30:00,10.197,,,,
383,05/26/2023 23:45:00,10.186,,,,
384,05/27/2023 00:00:00,10.229,,,,
385,05/27/2023 00:15:00,10.261,,,,
386,05/27/2023 00:30:00,10.315,,,,
387,05/27/2023 00:45:00,10.218,,,,
388,05/27/2023 01:00:00,10.154,,,,
389,05/27/2023 01:15:00,10.154,,,,
390,05/27/2023 01:30:00,10.175,,,,
391,05/27/2023 01:45:00,10.186,,,,
392,05/27/2023 02:00:00,10.175,,,,
393,05/27/2023 02:15:00,10.175,,,,
394,05/27/2023 02:30:00,10.154,,,,
395,05/27/2023 02:45:00,10.154,,,,
396,05/27/2023 03:00:00,10.154,,,,
397,05/27/2023 03:15:00,10.154,,,,
398,05/27/2023 03:30:00,10.143,,,,
399,05/27/2023 03:45:00,10.122,,,,
400,05/27/2023 04:00:00,10.111,,,,
401,05/27/2023 04:15:00,10.111,,,,
402,05/27/2023 04:30:00,10.100,,,,
403,05/27/2023 04:45:00,10.111,,,,
404,05/27/2023 05:00:00,10.100,,,,
405,05/27/2023 05:15:00,10.100,,,,
406,05/27/2023 05:30:00,10.111,,,,
407,05/27/2023 05:45:00,10.111,,,,
408,05/27/2023 06:00:00,10.111,,,,
409,05/27/2023 06:15:00,10.111,,,,
410,05/27/2023 06:30:00,10.122,,,,
411,05/27/2023 06:45:00,10.132,,,,
412,05/27/2023 07:00:00,10.154,,,,
413,05/27/2023 07:15:00,10.165,,,,
414,05/27/2023 07:30:00,10.175,,,,
415,05/27/2023 07:45:00,10.197,,,,
416,05/27/2023 08:00:00,10.218,,,,
417,05/27/2023 08:15:00,10.272,,,,
418,05/27/2023 08:30:00,10.272,,,,
419,05/27/2023 08:45:00,10.304,,,,
420,05/27/2023 09:00:00,10.368,,,,
421,05/27/2023 09:15:00,10.422,,,,
422,05/27/2023 09:30:00,10.486,,,,
423,05/27/2023 09:45:00,10.529,,,,
424,05/27/2023 10:00:00,10.529,,,,
425,05/27/2023 10:15:00,10.540,,,,
426,05/27/2023 10:30:00,10.561,,,,
427,05/27/2023 10:45:00,10.615,,,,
428,05/27/2023 11:00:00,10.669,,,,
429,05/27/2023 11:15:00,10.722,,,,
430,05/27/2023 11:30:00,10.830,,,,
431,05/27/2023 11:45:00,10.905,,,,
432,05/27/2023 12:00:00,10.862,,,,
433,05/27/2023 12:15:00,10.894,,,,
434,05/27/2023 12:30:00,10.905,,,,
435,05/27/2023 12:45:00,10.948,,,,
436,05/27/2023 13:00:00,11.023,,,,
437,05/27/2023 13:15:00,11.108,,,,
438,05/27/2023 13:30:00,11.184,,,,
439,05/27/2023 13:45:00,11.269,,,,
440,05/27/2023 14:00:00,11.323,,,,
441,05/27/2023 14:15:00,11.398,,,,
442,05/27/2023 14:30:00,11.462,,,,
443,05/27/2023 14:45:00,11.623,,,,
444,05/27/2023 15:00:00,11.709,,,,
445,05/27/2023 15:15:00,11.730,,,,
446,05/27/2023 15:30:00,11.752,,,,
447,05/27/2023 15:45:00,11.795,,,,
448,05/27/2023 16:00:00,11.795,,,,
449,05/27/2023 16:15:00,11.816,,,,
450,05/27/2023 16:30:00,11.838,,,,
451,05/27/2023 16:45:00,11.902,,,,
452,05/27/2023 17:00:00,11.956,,,,
453,05/27/2023 17:15:00,12.009,,,,
454,05/27/2023 17:30:00,12.031,,,,
455,05/27/2023 17:45:00,12.031,,,,
456,05/27/2023 18:00:00,12.020,,,,
457,05/27/2023 18:15:00,11.999,,,,
458,05/27/2023 18:30:00,11.999,,,,
459,05/27/2023 18:45:00,11.999,,,,
460,05/27/2023 19:00:00,12.009,,,,
461,05/27/2023 19:15:00,12.020,,,,
462,05/27/2023 19:30:00,12.031,,,,
463,05/27/2023 19:45:00,12.042,,,,
464,05/27/2023 20:00:00,12.031,,,,
465,05/27/2023 20:15:00,12.052,,,,
466,05/27/2023 20:30:00,12.031,,,,
467,05/27/2023 20:45:00,11.870,,,,
468,05/27/2023 21:00:00,11.773,,,,
469,05/27/2023 21:15:00,11.677,,,,
470,05/27/2023 21:30:00,11.591,,,,
471,05/27/2023 21:45:00,11.537,,,,
472,05/27/2023 22:00:00,11.505,,,,
473,05/27/2023 22:15:00,11.495,,,,
474,05/27/2023 22:30:00,11.484,,,,
475,05/27/2023 22:45:00,11.484,,,,
476,05/27/2023 23:00:00,11.484,,,,
477,05/27/2023 23:15:00,11.505,,,,
478,05/27/2023 23:30:00,11.559,,,,
479,05/27/2023 23:45:00,11.430,,,,
480,05/28/2023 00:00:00,11.184,,,,
481,05/28/2023 00:15:00,10.679,,,,
482,05/28/2023 00:30:00,10.519,,,,
483,05/28/2023 00:45:00,10.433,,,,
484,05/28/2023 01:00:00,10.401,,,,
485,05/28/2023 01:15:00,10.411,,,,
486,05/28/2023 01:30:00,10.422,,,,
487,05/28/2023 01:45:00,10.401,,,,
488,05/28/2023 02:00:00,10.368,,,,
489,05/28/2023 02:15:00,10.325,,,,
490,05/28/2023 02:30:00,10.272,,,,
491,05/28/2023 02:45:00,10.272,,,,
492,05/28/2023 03:00:00,10.272,,,,
493,05/28/2023 03:15:00,10.272,,,,
494,05/28/2023 03:30:00,10.250,,,,
495,05/28/2023 03:45:00,10.261,,,,
496,05/28/2023 04:00:00,10.240,,,,
497,05/28/2023 04:15:00,10.240,,,,
498,05/28/2023 04:30:00,10.240,,,,
499,05/28/2023 04:45:00,10.240,,,,
500,05/28/2023 05:00:00,10.261,,,,
501,05/28/2023 05:15:00,10.250,,,,
502,05/28/2023 05:30:00,10.261,,,,
503,05/28/2023 05:45:00,10.261,,,,
504,05/28/2023 06:00:00,10.261,,,,
505,05/28/2023 06:15:00,10.272,,,,
506,05/28/2023 06:30:00,10.358,,,,
507,05/28/2023 06:45:00,10.433,,,,
508,05/28/2023 07:00:00,10.497,,,,
509,05/28/2023 07:15:00,10.658,,,,
510,05/28/2023 07:30:00,10.797,,,,
511,05/28/2023 07:45:00,10.872,,,,
512,05/28/2023 08:00:00,10.937,,,,
513,05/28/2023 08:15:00,10.948,,,,
514,05/28/2023 08:30:00,10.948,,,,
515,05/28/2023 08:45:00,10.905,,,,
516,05/28/2023 09:00:00,10.690,,,,
517,05/28/2023 09:15:00,10.615,,,,
518,05/28/2023 09:30:00,10.561,,,,
519,05/28/2023 09:45:00,10.561,,,,
520,05/28/2023 10:00:00,10.594,,,,
521,05/28/2023 10:15:00,10.604,,,,
522,05/28/2023 10:30:00,10.637,,,,
523,05/28/2023 10:45:00,10.679,,,,
524,05/28/2023 11:00:00,10.679,,,,
525,05/28/2023 11:15:00,10.658,,,,
526,05/28/2023 11:30:00,10.658,,,,
527,05/28/2023 11:45:00,10.679,,,,
528,05/28/2023 12:00:00,10.701,,,,
529,05/28/2023 12:15:00,10.701,,,,
530,05/28/2023 12:30:00,10.765,,,,
531,05/28/2023 12:45:00,10.808,,,,
532,05/28/2023 13:00:00,10.894,,,,
533,05/28/2023 13:15:00,10.980,,,,
534,05/28/2023 13:30:00,10.958,,,,
535,05/28/2023 13:45:00,10.948,,,,
536,05/28/2023 14:00:00,10.990,,,,
537,05/28/2023 14:15:00,11.023,,,,
538,05/28/2023 14:30:00,11.130,,,,
539,05/28/2023 14:45:00,11.194,,,,
540,05/28/2023 15:00:00,11.226,,,,
541,05/28/2023 15:15:00,11.269,,,,
542,05/28/2023 15:30:00,11.280,,,,
543,05/28/2023 15:45:00,11.334,,,,
544,05/28/2023 16:00:00,11.398,,,,
545,05/28/2023 16:15:00,11.409,,,,
546,05/28/2023 16:30:00,11.419,,,,
547,05/28/2023 16:45:00,11.430,,,,
548,05/28/2023 17:00:00,11.462,,,,
549,05/28/2023 17:15:00,11.484,,,,
550,05/28/2023 17:30:00,11.505,,,,
551,05/28/2023 17:45:00,11.505,,,,
552,05/28/2023 18:00:00,11.516,,,,
553,05/28/2023 18:15:00,11.484,,,,
554,05/28/2023 18:30:00,11.452,,,,
555,05/28/2023 18:45:00,11.419,,,,
556,05/28/2023 19:00:00,11.484,,,,
557,05/28/2023 19:15:00,11.484,,,,
558,05/28/2023 19:30:00,11.484,,,,
559,05/28/2023 19:45:00,11.484,,,,
560,05/28/2023 20:00:00,11.484,,,,
561,05/28/2023 20:15:00,11.505,,,,
562,05/28/2023 20:30:00,11.484,,,,
563,05/28/2023 20:45:00,11.259,,,,
564,05/28/2023 21:00:00,11.226,,,,
565,05/28/2023 21:15:00,10.937,,,,
566,05/28/2023 21:30:00,10.883,,,,
567,05/28/2023 21:45:00,10.894,,,,
568,05/28/2023 22:00:00,10.958,,,,
569,05/28/2023 22:15:00,11.087,,,,
570,05/28/2023 22:30:00,11.173,,,,
571,05/28/2023 22:45:00,11.237,,,,
572,05/28/2023 23:00:00,11.248,,,,
573,05/28/2023 23:15:00,11.248,,,,
574,05/28/2023 23:30:00,11.237,,,,
575,05/28/2023 23:45:00,11.216,,,,
576,05/29/2023 00:00:00,11.216,,,,
577,05/29/2023 00:15:00,11.226,,,,
578,05/29/2023 00:30:00,11.151,,,,
579,05/29/2023 00:45:00,11.044,,,,
580,05/29/2023 01:00:00,11.012,,,,
581,05/29/2023 01:15:00,10.990,,,,
582,05/29/2023 01:30:00,10.883,,,,
583,05/29/2023 01:45:00,10.883,,,,
584,05/29/2023 02:00:00,10.894,,,,
585,05/29/2023 02:15:00,10.905,,,,
586,05/29/2023 02:30:00,10.872,,,,
587,05/29/2023 02:45:00,10.433,,,,
588,05/29/2023 03:00:00,10.411,,,,
589,05/29/2023 03:15:00,10.422,,,,
590,05/29/2023 03:30:00,10.401,,,,
591,05/29/2023 03:45:00,10.411,,,,
592,05/29/2023 04:00:00,10.390,,,,
593,05/29/2023 04:15:00,10.390,,,,
594,05/29/2023 04:30:00,10.443,,,,
595,05/29/2023 04:45:00,10.272,,,,
596,05/29/2023 05:00:00,10.218,,,,
597,05/29/2023 05:15:00,10.197,,,,
598,05/29/2023 05:30:00,10.208,,,,
599,05/29/2023 05:45:00,10.208,,,,
600,05/29/2023 06:00:00,10.218,,,,
601,05/29/2023 06:15:00,10.218,,,,
602,05/29/2023 06:30:00,10.229,,,,
603,05/29/2023 06:45:00,10.240,,,,
604,05/29/2023 07:00:00,10.250,,,,
