#,Date-Time (PDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
81,05/23/2023 20:30:00,10.004,,,,
82,05/23/2023 20:45:00,10.014,,,,
83,05/23/2023 21:00:00,10.004,,,,
84,05/23/2023 21:15:00,10.004,,,,
85,05/23/2023 21:30:00,10.004,,,,
86,05/23/2023 21:45:00,10.004,,,,
87,05/23/2023 22:00:00,10.014,,,,
88,05/23/2023 22:15:00,10.014,,,,
89,05/23/2023 22:30:00,10.025,,,,
90,05/23/2023 22:45:00,10.036,,,,
91,05/23/2023 23:00:00,10.047,,,,
92,05/23/2023 23:15:00,10.068,,,,
93,05/23/2023 23:30:00,10.090,,,,
94,05/23/2023 23:45:00,10.090,,,,
95,05/24/2023 00:00:00,10.090,,,,
96,05/24/2023 00:15:00,10.100,,,,
97,05/24/2023 00:30:00,10.100,,,,
98,05/24/2023 00:45:00,10.154,,,,
99,05/24/2023 01:00:00,10.143,,,,
100,05/24/2023 01:15:00,10.186,,,,
101,05/24/2023 01:30:00,10.218,,,,
102,05/24/2023 01:45:00,10.218,,,,
103,05/24/2023 02:00:00,10.250,,,,
104,05/24/2023 02:15:00,10.250,,,,
105,05/24/2023 02:30:00,10.304,,,,
106,05/24/2023 02:45:00,10.443,,,,
107,05/24/2023 03:00:00,10.561,,,,
108,05/24/2023 03:15:00,10.647,,,,
109,05/24/2023 03:30:00,10.637,,,,
110,05/24/2023 03:45:00,10.647,,,,
111,05/24/2023 04:00:00,10.701,,,,
112,05/24/2023 04:15:00,10.744,,,,
113,05/24/2023 04:30:00,10.712,,,,
114,05/24/2023 04:45:00,10.679,,,,
115,05/24/2023 05:00:00,10.690,,,,
116,05/24/2023 05:15:00,10.690,,,,
117,05/24/2023 05:30:00,10.658,,,,
118,05/24/2023 05:45:00,10.615,,,,
119,05/24/2023 06:00:00,10.604,,,,
120,05/24/2023 06:15:00,10.604,,,,
121,05/24/2023 06:30:00,10.615,,,,
122,05/24/2023 06:45:00,10.626,,,,
123,05/24/2023 07:00:00,10.701,,,,
124,05/24/2023 07:15:00,10.733,,,,
125,05/24/2023 07:30:00,10.765,,,,
126,05/24/2023 07:45:00,10.787,,,,
127,05/24/2023 08:00:00,10.797,,,,
128,05/24/2023 08:15:00,10.830,,,,
129,05/24/2023 08:30:00,10.883,,,,
130,05/24/2023 08:45:00,10.894,,,,
131,05/24/2023 09:00:00,10.905,,,,
132,05/24/2023 09:15:00,10.937,,,,
133,05/24/2023 09:30:00,10.958,,,,
134,05/24/2023 09:45:00,10.958,,,,
135,05/24/2023 10:00:00,11.012,,,,
136,05/24/2023 10:15:00,11.023,,,,
137,05/24/2023 10:30:00,11.087,,,,
138,05/24/2023 10:45:00,11.076,,,,
139,05/24/2023 11:00:00,11.023,,,,
140,05/24/2023 11:15:00,11.012,,,,
141,05/24/2023 11:30:00,11.044,,,,
142,05/24/2023 11:45:00,11.055,,,,
143,05/24/2023 12:00:00,11.055,,,,
144,05/24/2023 12:15:00,11.141,,,,
145,05/24/2023 12:30:00,11.226,,,,
146,05/24/2023 12:45:00,11.344,,,,
147,05/24/2023 13:00:00,11.409,,,,
148,05/24/2023 13:15:00,11.441,,,,
149,05/24/2023 13:30:00,11.537,,,,
150,05/24/2023 13:45:00,11.784,,,,
151,05/24/2023 14:00:00,12.117,,,,
152,05/24/2023 14:15:00,11.913,,,,
153,05/24/2023 14:30:00,11.784,,,,
154,05/24/2023 14:45:00,11.999,,,,
155,05/24/2023 15:00:00,11.795,,,,
156,05/24/2023 15:15:00,11.763,,,,
157,05/24/2023 15:30:00,11.881,,,,
158,05/24/2023 15:45:00,12.031,,,,
159,05/24/2023 16:00:00,12.052,,,,
160,05/24/2023 16:15:00,12.009,,,,
161,05/24/2023 16:30:00,11.709,,,,
162,05/24/2023 16:45:00,11.559,,,,
163,05/24/2023 17:00:00,11.441,,,,
164,05/24/2023 17:15:00,10.905,,,,
165,05/24/2023 17:30:00,10.958,,,,
166,05/24/2023 17:45:00,10.808,,,,
167,05/24/2023 18:00:00,10.851,,,,
168,05/24/2023 18:15:00,10.905,,,,
169,05/24/2023 18:30:00,10.894,,,,
170,05/24/2023 18:45:00,10.905,,,,
171,05/24/2023 19:00:00,10.905,,,,
172,05/24/2023 19:15:00,10.915,,,,
173,05/24/2023 19:30:00,10.937,,,,
174,05/24/2023 19:45:00,10.915,,,,
175,05/24/2023 20:00:00,10.776,,,,
176,05/24/2023 20:15:00,10.701,,,,
177,05/24/2023 20:30:00,10.701,,,,
178,05/24/2023 20:45:00,10.712,,,,
179,05/24/2023 21:00:00,10.508,,,,
180,05/24/2023 21:15:00,10.304,,,,
181,05/24/2023 21:30:00,10.283,,,,
182,05/24/2023 21:45:00,10.304,,,,
183,05/24/2023 22:00:00,10.325,,,,
184,05/24/2023 22:15:00,10.250,,,,
185,05/24/2023 22:30:00,10.186,,,,
186,05/24/2023 22:45:00,10.197,,,,
187,05/24/2023 23:00:00,10.218,,,,
188,05/24/2023 23:15:00,10.240,,,,
189,05/24/2023 23:30:00,10.283,,,,
190,05/24/2023 23:45:00,10.293,,,,
191,05/25/2023 00:00:00,10.229,,,,
192,05/25/2023 00:15:00,10.186,,,,
193,05/25/2023 00:30:00,10.186,,,,
194,05/25/2023 00:45:00,10.208,,,,
195,05/25/2023 01:00:00,10.218,,,,
196,05/25/2023 01:15:00,10.218,,,,
197,05/25/2023 01:30:00,10.240,,,,
198,05/25/2023 01:45:00,10.240,,,,
199,05/25/2023 02:00:00,10.240,,,,
200,05/25/2023 02:15:00,10.250,,,,
201,05/25/2023 02:30:00,10.240,,,,
202,05/25/2023 02:45:00,10.240,,,,
203,05/25/2023 03:00:00,10.218,,,,
204,05/25/2023 03:15:00,10.218,,,,
205,05/25/2023 03:30:00,10.240,,,,
206,05/25/2023 03:45:00,10.240,,,,
207,05/25/2023 04:00:00,10.261,,,,
208,05/25/2023 04:15:00,10.272,,,,
209,05/25/2023 04:30:00,10.272,,,,
210,05/25/2023 04:45:00,10.283,,,,
211,05/25/2023 05:00:00,10.304,,,,
212,05/25/2023 05:15:00,10.315,,,,
213,05/25/2023 05:30:00,10.325,,,,
214,05/25/2023 05:45:00,10.325,,,,
215,05/25/2023 06:00:00,10.336,,,,
216,05/25/2023 06:15:00,10.358,,,,
217,05/25/2023 06:30:00,10.358,,,,
218,05/25/2023 06:45:00,10.411,,,,
219,05/25/2023 07:00:00,10.422,,,,
220,05/25/2023 07:15:00,10.433,,,,
221,05/25/2023 07:30:00,10.443,,,,
222,05/25/2023 07:45:00,10.454,,,,
223,05/25/2023 08:00:00,10.454,,,,
224,05/25/2023 08:15:00,10.443,,,,
225,05/25/2023 08:30:00,10.454,,,,
226,05/25/2023 08:45:00,10.497,,,,
227,05/25/2023 09:00:00,10.443,,,,
228,05/25/2023 09:15:00,10.476,,,,
229,05/25/2023 09:30:00,10.561,,,,
230,05/25/2023 09:45:00,10.615,,,,
231,05/25/2023 10:00:00,10.647,,,,
232,05/25/2023 10:15:00,10.701,,,,
233,05/25/2023 10:30:00,10.701,,,,
234,05/25/2023 10:45:00,10.701,,,,
235,05/25/2023 11:00:00,10.658,,,,
236,05/25/2023 11:15:00,10.712,,,,
237,05/25/2023 11:30:00,10.830,,,,
238,05/25/2023 11:45:00,10.862,,,,
239,05/25/2023 12:00:00,10.851,,,,
240,05/25/2023 12:15:00,10.883,,,,
241,05/25/2023 12:30:00,10.990,,,,
242,05/25/2023 12:45:00,11.377,,,,
243,05/25/2023 13:00:00,11.602,,,,
244,05/25/2023 13:15:00,11.859,,,,
245,05/25/2023 13:30:00,11.924,,,,
246,05/25/2023 13:45:00,12.042,,,,
247,05/25/2023 14:00:00,12.117,,,,
248,05/25/2023 14:15:00,11.848,,,,
249,05/25/2023 14:30:00,11.966,,,,
250,05/25/2023 14:45:00,12.095,,,,
251,05/25/2023 15:00:00,12.138,,,,
252,05/25/2023 15:15:00,12.117,,,,
253,05/25/2023 15:30:00,11.848,,,,
254,05/25/2023 15:45:00,11.773,,,,
255,05/25/2023 16:00:00,11.720,,,,
256,05/25/2023 16:15:00,11.698,,,,
257,05/25/2023 16:30:00,11.816,,,,
258,05/25/2023 16:45:00,11.891,,,,
259,05/25/2023 17:00:00,11.956,,,,
260,05/25/2023 17:15:00,11.784,,,,
261,05/25/2023 17:30:00,11.505,,,,
262,05/25/2023 17:45:00,11.387,,,,
263,05/25/2023 18:00:00,11.312,,,,
264,05/25/2023 18:15:00,11.366,,,,
265,05/25/2023 18:30:00,11.334,,,,
266,05/25/2023 18:45:00,11.087,,,,
267,05/25/2023 19:00:00,10.926,,,,
268,05/25/2023 19:15:00,10.787,,,,
269,05/25/2023 19:30:00,10.679,,,,
270,05/25/2023 19:45:00,10.690,,,,
271,05/25/2023 20:00:00,10.754,,,,
272,05/25/2023 20:15:00,10.851,,,,
273,05/25/2023 20:30:00,10.679,,,,
274,05/25/2023 20:45:00,10.561,,,,
275,05/25/2023 21:00:00,10.561,,,,
276,05/25/2023 21:15:00,10.561,,,,
277,05/25/2023 21:30:00,10.583,,,,
278,05/25/2023 21:45:00,10.647,,,,
279,05/25/2023 22:00:00,10.658,,,,
280,05/25/2023 22:15:00,10.669,,,,
281,05/25/2023 22:30:00,10.647,,,,
282,05/25/2023 22:45:00,10.647,,,,
283,05/25/2023 23:00:00,10.647,,,,
284,05/25/2023 23:15:00,10.658,,,,
285,05/25/2023 23:30:00,10.465,,,,
286,05/25/2023 23:45:00,10.315,,,,
287,05/26/2023 00:00:00,10.304,,,,
288,05/26/2023 00:15:00,10.304,,,,
289,05/26/2023 00:30:00,10.304,,,,
290,05/26/2023 00:45:00,10.325,,,,
291,05/26/2023 01:00:00,10.325,,,,
292,05/26/2023 01:15:00,10.325,,,,
293,05/26/2023 01:30:00,10.325,,,,
294,05/26/2023 01:45:00,10.304,,,,
295,05/26/2023 02:00:00,10.304,,,,
296,05/26/2023 02:15:00,10.283,,,,
297,05/26/2023 02:30:00,10.315,,,,
298,05/26/2023 02:45:00,10.325,,,,
299,05/26/2023 03:00:00,10.368,,,,
300,05/26/2023 03:15:00,10.422,,,,
301,05/26/2023 03:30:00,10.454,,,,
302,05/26/2023 03:45:00,10.476,,,,
303,05/26/2023 04:00:00,10.497,,,,
304,05/26/2023 04:15:00,10.497,,,,
305,05/26/2023 04:30:00,10.476,,,,
306,05/26/2023 04:45:00,10.443,,,,
307,05/26/2023 05:00:00,10.443,,,,
308,05/26/2023 05:15:00,10.465,,,,
309,05/26/2023 05:30:00,10.486,,,,
310,05/26/2023 05:45:00,10.497,,,,
311,05/26/2023 06:00:00,10.508,,,,
312,05/26/2023 06:15:00,10.572,,,,
313,05/26/2023 06:30:00,10.561,,,,
314,05/26/2023 06:45:00,10.572,,,,
315,05/26/2023 07:00:00,10.594,,,,
316,05/26/2023 07:15:00,10.594,,,,
317,05/26/2023 07:30:00,10.604,,,,
318,05/26/2023 07:45:00,10.615,,,,
319,05/26/2023 08:00:00,10.615,,,,
320,05/26/2023 08:15:00,10.615,,,,
321,05/26/2023 08:30:00,10.615,,,,
322,05/26/2023 08:45:00,10.679,,,,
323,05/26/2023 09:00:00,10.701,,,,
324,05/26/2023 09:15:00,10.722,,,,
325,05/26/2023 09:30:00,10.765,,,,
326,05/26/2023 09:45:00,10.797,,,,
327,05/26/2023 10:00:00,10.733,,,,
328,05/26/2023 10:15:00,10.701,,,,
329,05/26/2023 10:30:00,10.797,,,,
330,05/26/2023 10:45:00,10.819,,,,
331,05/26/2023 11:00:00,10.958,,,,
332,05/26/2023 11:15:00,11.044,,,,
333,05/26/2023 11:30:00,11.076,,,,
334,05/26/2023 11:45:00,11.076,,,,
335,05/26/2023 12:00:00,11.151,,,,
336,05/26/2023 12:15:00,11.173,,,,
337,05/26/2023 12:30:00,11.023,,,,
338,05/26/2023 12:45:00,10.958,,,,
339,05/26/2023 13:00:00,10.958,,,,
340,05/26/2023 13:15:00,10.819,,,,
341,05/26/2023 13:30:00,11.001,,,,
342,05/26/2023 13:45:00,11.398,,,,
343,05/26/2023 14:00:00,11.666,,,,
344,05/26/2023 14:15:00,11.645,,,,
345,05/26/2023 14:30:00,11.795,,,,
346,05/26/2023 14:45:00,11.934,,,,
347,05/26/2023 15:00:00,12.052,,,,
348,05/26/2023 15:15:00,12.106,,,,
349,05/26/2023 15:30:00,12.320,,,,
350,05/26/2023 15:45:00,12.503,,,,
351,05/26/2023 16:00:00,12.717,,,,
352,05/26/2023 16:15:00,12.846,,,,
353,05/26/2023 16:30:00,12.224,,,,
354,05/26/2023 16:45:00,12.170,,,,
355,05/26/2023 17:00:00,12.631,,,,
356,05/26/2023 17:15:00,13.135,,,,
357,05/26/2023 17:30:00,13.125,,,,
358,05/26/2023 17:45:00,12.717,,,,
359,05/26/2023 18:00:00,11.559,,,,
360,05/26/2023 18:15:00,11.452,,,,
361,05/26/2023 18:30:00,11.312,,,,
362,05/26/2023 18:45:00,11.280,,,,
363,05/26/2023 19:00:00,11.226,,,,
364,05/26/2023 19:15:00,11.280,,,,
365,05/26/2023 19:30:00,11.334,,,,
366,05/26/2023 19:45:00,11.334,,,,
367,05/26/2023 20:00:00,11.366,,,,
368,05/26/2023 20:15:00,11.398,,,,
369,05/26/2023 20:30:00,11.387,,,,
370,05/26/2023 20:45:00,11.355,,,,
371,05/26/2023 21:00:00,11.312,,,,
372,05/26/2023 21:15:00,11.355,,,,
373,05/26/2023 21:30:00,11.355,,,,
374,05/26/2023 21:45:00,11.269,,,,
375,05/26/2023 22:00:00,11.280,,,,
376,05/26/2023 22:15:00,11.066,,,,
377,05/26/2023 22:30:00,10.990,,,,
378,05/26/2023 22:45:00,11.012,,,,
379,05/26/2023 23:00:00,11.076,,,,
380,05/26/2023 23:15:00,11.087,,,,
381,05/26/2023 23:30:00,10.958,,,,
382,05/26/2023 23:45:00,10.808,,,,
383,05/27/2023 00:00:00,10.754,,,,
384,05/27/2023 00:15:00,10.765,,,,
385,05/27/2023 00:30:00,10.787,,,,
386,05/27/2023 00:45:00,10.830,,,,
387,05/27/2023 01:00:00,10.851,,,,
388,05/27/2023 01:15:00,10.851,,,,
389,05/27/2023 01:30:00,10.851,,,,
390,05/27/2023 01:45:00,10.872,,,,
391,05/27/2023 02:00:00,10.883,,,,
392,05/27/2023 02:15:00,10.905,,,,
393,05/27/2023 02:30:00,10.894,,,,
394,05/27/2023 02:45:00,10.765,,,,
395,05/27/2023 03:00:00,10.615,,,,
396,05/27/2023 03:15:00,10.647,,,,
397,05/27/2023 03:30:00,10.658,,,,
398,05/27/2023 03:45:00,10.701,,,,
399,05/27/2023 04:00:00,10.701,,,,
400,05/27/2023 04:15:00,10.722,,,,
401,05/27/2023 04:30:00,10.754,,,,
402,05/27/2023 04:45:00,10.733,,,,
403,05/27/2023 05:00:00,10.733,,,,
404,05/27/2023 05:15:00,10.733,,,,
405,05/27/2023 05:30:00,10.744,,,,
406,05/27/2023 05:45:00,10.733,,,,
407,05/27/2023 06:00:00,10.712,,,,
408,05/27/2023 06:15:00,10.701,,,,
409,05/27/2023 06:30:00,10.712,,,,
410,05/27/2023 06:45:00,10.647,,,,
411,05/27/2023 07:00:00,10.637,,,,
412,05/27/2023 07:15:00,10.679,,,,
413,05/27/2023 07:30:00,10.808,,,,
414,05/27/2023 07:45:00,10.862,,,,
415,05/27/2023 08:00:00,10.948,,,,
416,05/27/2023 08:15:00,11.044,,,,
417,05/27/2023 08:30:00,11.108,,,,
418,05/27/2023 08:45:00,11.130,,,,
419,05/27/2023 09:00:00,11.194,,,,
420,05/27/2023 09:15:00,11.323,,,,
421,05/27/2023 09:30:00,11.462,,,,
422,05/27/2023 09:45:00,11.419,,,,
423,05/27/2023 10:00:00,11.516,,,,
424,05/27/2023 10:15:00,11.119,,,,
425,05/27/2023 10:30:00,11.044,,,,
426,05/27/2023 10:45:00,11.248,,,,
427,05/27/2023 11:00:00,11.141,,,,
428,05/27/2023 11:15:00,11.044,,,,
429,05/27/2023 11:30:00,11.098,,,,
430,05/27/2023 11:45:00,11.216,,,,
431,05/27/2023 12:00:00,11.419,,,,
432,05/27/2023 12:15:00,11.248,,,,
433,05/27/2023 12:30:00,11.248,,,,
434,05/27/2023 12:45:00,11.312,,,,
435,05/27/2023 13:00:00,11.355,,,,
436,05/27/2023 13:15:00,11.366,,,,
437,05/27/2023 13:30:00,11.226,,,,
438,05/27/2023 13:45:00,11.012,,,,
439,05/27/2023 14:00:00,10.733,,,,
440,05/27/2023 14:15:00,10.658,,,,
441,05/27/2023 14:30:00,10.701,,,,
442,05/27/2023 14:45:00,10.776,,,,
443,05/27/2023 15:00:00,10.990,,,,
444,05/27/2023 15:15:00,11.366,,,,
445,05/27/2023 15:30:00,11.419,,,,
446,05/27/2023 15:45:00,11.323,,,,
447,05/27/2023 16:00:00,11.377,,,,
448,05/27/2023 16:15:00,11.505,,,,
449,05/27/2023 16:30:00,11.505,,,,
450,05/27/2023 16:45:00,11.623,,,,
451,05/27/2023 17:00:00,11.634,,,,
452,05/27/2023 17:15:00,11.677,,,,
453,05/27/2023 17:30:00,11.698,,,,
454,05/27/2023 17:45:00,11.741,,,,
455,05/27/2023 18:00:00,11.827,,,,
456,05/27/2023 18:15:00,11.913,,,,
457,05/27/2023 18:30:00,12.009,,,,
458,05/27/2023 18:45:00,12.042,,,,
459,05/27/2023 19:00:00,12.117,,,,
460,05/27/2023 19:15:00,12.138,,,,
461,05/27/2023 19:30:00,12.138,,,,
462,05/27/2023 19:45:00,12.138,,,,
463,05/27/2023 20:00:00,12.127,,,,
464,05/27/2023 20:15:00,12.106,,,,
465,05/27/2023 20:30:00,12.052,,,,
466,05/27/2023 20:45:00,12.042,,,,
467,05/27/2023 21:00:00,12.084,,,,
468,05/27/2023 21:15:00,12.074,,,,
469,05/27/2023 21:30:00,12.084,,,,
470,05/27/2023 21:45:00,11.773,,,,
471,05/27/2023 22:00:00,11.355,,,,
472,05/27/2023 22:15:00,11.291,,,,
473,05/27/2023 22:30:00,11.248,,,,
474,05/27/2023 22:45:00,11.291,,,,
475,05/27/2023 23:00:00,11.269,,,,
476,05/27/2023 23:15:00,11.226,,,,
477,05/27/2023 23:30:00,11.237,,,,
478,05/27/2023 23:45:00,11.280,,,,
479,05/28/2023 00:00:00,11.237,,,,
480,05/28/2023 00:15:00,11.055,,,,
481,05/28/2023 00:30:00,10.615,,,,
482,05/28/2023 00:45:00,10.626,,,,
483,05/28/2023 01:00:00,10.647,,,,
484,05/28/2023 01:15:00,10.604,,,,
485,05/28/2023 01:30:00,10.594,,,,
486,05/28/2023 01:45:00,10.540,,,,
487,05/28/2023 02:00:00,10.497,,,,
488,05/28/2023 02:15:00,10.497,,,,
489,05/28/2023 02:30:00,10.508,,,,
490,05/28/2023 02:45:00,10.519,,,,
491,05/28/2023 03:00:00,10.508,,,,
492,05/28/2023 03:15:00,10.529,,,,
493,05/28/2023 03:30:00,10.529,,,,
494,05/28/2023 03:45:00,10.583,,,,
495,05/28/2023 04:00:00,10.594,,,,
496,05/28/2023 04:15:00,10.690,,,,
497,05/28/2023 04:30:00,10.722,,,,
498,05/28/2023 04:45:00,10.840,,,,
499,05/28/2023 05:00:00,10.958,,,,
500,05/28/2023 05:15:00,10.958,,,,
501,05/28/2023 05:30:00,10.990,,,,
502,05/28/2023 05:45:00,11.001,,,,
503,05/28/2023 06:00:00,10.990,,,,
504,05/28/2023 06:15:00,11.012,,,,
505,05/28/2023 06:30:00,11.023,,,,
506,05/28/2023 06:45:00,11.044,,,,
507,05/28/2023 07:00:00,11.044,,,,
508,05/28/2023 07:15:00,11.055,,,,
509,05/28/2023 07:30:00,11.076,,,,
510,05/28/2023 07:45:00,11.076,,,,
511,05/28/2023 08:00:00,11.087,,,,
512,05/28/2023 08:15:00,11.119,,,,
513,05/28/2023 08:30:00,11.141,,,,
514,05/28/2023 08:45:00,11.162,,,,
515,05/28/2023 09:00:00,11.173,,,,
516,05/28/2023 09:15:00,11.216,,,,
517,05/28/2023 09:30:00,11.248,,,,
518,05/28/2023 09:45:00,11.291,,,,
519,05/28/2023 10:00:00,11.398,,,,
520,05/28/2023 10:15:00,11.441,,,,
521,05/28/2023 10:30:00,11.462,,,,
522,05/28/2023 10:45:00,11.484,,,,
523,05/28/2023 11:00:00,11.505,,,,
524,05/28/2023 11:15:00,11.527,,,,
525,05/28/2023 11:30:00,11.570,,,,
526,05/28/2023 11:45:00,11.591,,,,
527,05/28/2023 12:00:00,11.623,,,,
528,05/28/2023 12:15:00,11.280,,,,
529,05/28/2023 12:30:00,11.334,,,,
530,05/28/2023 12:45:00,11.344,,,,
531,05/28/2023 13:00:00,10.980,,,,
532,05/28/2023 13:15:00,11.055,,,,
533,05/28/2023 13:30:00,11.108,,,,
534,05/28/2023 13:45:00,11.119,,,,
535,05/28/2023 14:00:00,11.162,,,,
536,05/28/2023 14:15:00,11.119,,,,
537,05/28/2023 14:30:00,10.969,,,,
538,05/28/2023 14:45:00,10.948,,,,
539,05/28/2023 15:00:00,10.915,,,,
540,05/28/2023 15:15:00,10.937,,,,
541,05/28/2023 15:30:00,10.948,,,,
542,05/28/2023 15:45:00,10.958,,,,
543,05/28/2023 16:00:00,10.905,,,,
544,05/28/2023 16:15:00,10.819,,,,
545,05/28/2023 16:30:00,10.872,,,,
546,05/28/2023 16:45:00,10.915,,,,
547,05/28/2023 17:00:00,11.012,,,,
548,05/28/2023 17:15:00,11.141,,,,
549,05/28/2023 17:30:00,11.248,,,,
550,05/28/2023 17:45:00,11.537,,,,
551,05/28/2023 18:00:00,11.505,,,,
552,05/28/2023 18:15:00,11.505,,,,
553,05/28/2023 18:30:00,11.409,,,,
554,05/28/2023 18:45:00,11.430,,,,
555,05/28/2023 19:00:00,11.516,,,,
556,05/28/2023 19:15:00,11.580,,,,
557,05/28/2023 19:30:00,11.591,,,,
558,05/28/2023 19:45:00,11.516,,,,
559,05/28/2023 20:00:00,11.430,,,,
560,05/28/2023 20:15:00,11.377,,,,
561,05/28/2023 20:30:00,11.344,,,,
562,05/28/2023 20:45:00,11.366,,,,
563,05/28/2023 21:00:00,11.419,,,,
564,05/28/2023 21:15:00,11.441,,,,
565,05/28/2023 21:30:00,11.441,,,,
566,05/28/2023 21:45:00,11.366,,,,
567,05/28/2023 22:00:00,11.334,,,,
568,05/28/2023 22:15:00,11.291,,,,
569,05/28/2023 22:30:00,11.312,,,,
570,05/28/2023 22:45:00,11.387,,,,
571,05/28/2023 23:00:00,11.398,,,,
572,05/28/2023 23:15:00,11.419,,,,
573,05/28/2023 23:30:00,11.473,,,,
574,05/28/2023 23:45:00,11.505,,,,
575,05/29/2023 00:00:00,11.548,,,,
576,05/29/2023 00:15:00,11.098,,,,
577,05/29/2023 00:30:00,10.990,,,,
578,05/29/2023 00:45:00,10.819,,,,
579,05/29/2023 01:00:00,10.765,,,,
580,05/29/2023 01:15:00,10.637,,,,
581,05/29/2023 01:30:00,10.701,,,,
582,05/29/2023 01:45:00,10.754,,,,
583,05/29/2023 02:00:00,10.787,,,,
584,05/29/2023 02:15:00,10.787,,,,
585,05/29/2023 02:30:00,10.808,,,,
586,05/29/2023 02:45:00,10.819,,,,
587,05/29/2023 03:00:00,10.851,,,,
588,05/29/2023 03:15:00,10.851,,,,
589,05/29/2023 03:30:00,10.840,,,,
590,05/29/2023 03:45:00,10.840,,,,
591,05/29/2023 04:00:00,10.830,,,,
592,05/29/2023 04:15:00,10.830,,,,
593,05/29/2023 04:30:00,10.862,,,,
594,05/29/2023 04:45:00,10.894,,,,
595,05/29/2023 05:00:00,10.905,,,,
596,05/29/2023 05:15:00,11.012,,,,
597,05/29/2023 05:30:00,11.098,,,,
598,05/29/2023 05:45:00,11.119,,,,
599,05/29/2023 06:00:00,11.141,,,,
600,05/29/2023 06:15:00,11.141,,,,
601,05/29/2023 06:30:00,11.151,,,,
602,05/29/2023 06:45:00,11.162,,,,
603,05/29/2023 07:00:00,11.162,,,,
604,05/29/2023 07:15:00,11.184,,,,
